OBJECTID,SiteID,Basin,Latitude,Longitude,JurisdictionName,SubjurisdictionName,MonitoringCycle,SampleDate,SamplingDesign,SampleTime_UTC,SampleDepth_m,TempInField_degC,Salinity_PSU,AragSatState,pCO2_uatm,pH_calculated,pH_measured,TA_umolperkg,DIC_umolperkg,Comments,x,y
1152,4187,Atlantic,17.75651,-64.50614,United States Virgin Islands,St Croix,2019,6/14/2019,Random,14:17,0,28.2,35.76309555,3.565275116,458.6768865,7.997951202,8.067325302,2353.023494,2042.5,,-64.50614,17.75651
1153,4247,Atlantic,17.77944,-64.59533,United States Virgin Islands,St Croix,2019,6/14/2019,Random,17:02,0,28.3,35.91639461,3.735846872,433.1668888,8.01917227,8.077275481,2364.123796,2037.3,,-64.5953299999999,17.77944
1154,4296,Atlantic,17.75305,-64.59055,United States Virgin Islands,St Croix,2019,6/14/2019,Random,16:59,0,28.3,35.83385058,3.668032853,443.5019837,8.01039591,8.078635749,2359.037627,2038.9,,-64.59055,17.75305
1155,4401,Atlantic,17.80223,-64.59617,United States Virgin Islands,St Croix,2019,6/14/2019,Random,14:47,0,28.2,35.99369433,3.68756451,440.5543461,8.013129146,8.082599246,2364.247045,2041.6,,-64.59617,17.8022300000001
1156,4503,Atlantic,17.78662,-64.60172,United States Virgin Islands,St Croix,2019,6/14/2019,Random,17:40,0,28.2,35.34501293,3.697233561,438.2603922,8.017406539,8.061847446,2366.586366,2046,,-64.6017199999999,17.78662
1157,8,Atlantic,24.7914166666667,-80.7413666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,12:07:00 AM,0,27.216,36.559,4.28731906157587,337.317235244664,8.10926383631519,,2393.63626721856,2009.7,,-80.741366667,24.7914166670001
1158,9,Atlantic,24.7623833333333,-80.72415,Florida,Florida Keys,2015,4/13/2015,Fixed,12:39:00 AM,0,27,36.463,4.14082664025152,355.074629470788,8.09259264561391,,2394.98656425974,2025.4,,-80.72415,24.7623833330001
1159,9.5,Atlantic,24.7171333333333,-80.6887,Florida,Florida Keys,2015,4/13/2015,Fixed,1:12:00 AM,0,26.188,36.298,3.68050673422281,408.101002222176,8.04365993303694,,2380.14129478853,2053.3,,-80.6887,24.717133333
1160,10,Atlantic,24.7829833333333,-80.8633333333333,Florida,Florida Keys,2015,4/13/2015,Fixed,3:10:00 AM,0,27.332,36.723,4.37139141240649,319.922214204875,8.12349573219387,,2373.71712121295,1979.7,,-80.863333333,24.7829833330001
1161,11,Atlantic,24.7533166666667,-80.8459333333333,Florida,Florida Keys,2015,4/13/2015,Fixed,3:36:00 AM,0,27.07,36.761,4.22220844065145,333.491051183983,8.10883008720988,,2367.71945919432,1986.9,,-80.8459333329999,24.753316667
1162,1,Atlantic,25.6398333333333,-80.122,Florida,Florida Keys,2015,4/13/2015,Fixed,12:45:00 PM,0,26.709,36.718,4.04357251133584,350.468474110642,8.09160360141924,,2361.43956611998,1997,,-80.122,25.6398333330001
1163,2,Atlantic,25.6433833333333,-80.0996666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,12:58:00 PM,0,26.691,36.388,3.67203027077403,422.310747662553,8.03150981787094,,2384.19653079374,2059.2,,-80.099666667,25.643383333
1164,3,Atlantic,25.6452833333333,-80.0853333333333,Florida,Florida Keys,2015,4/13/2015,Fixed,1:16:00 PM,0,25.972,36.306,3.6993046064252,400.883400152384,8.05027804622564,,2381.26970355768,2052.1,,-80.0853333329999,25.6452833330001
1165,EK_IN,Atlantic,25.3334833333333,-80.2241666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,4:19:00 PM,0,27.47,37.29,4.52185071677438,270.506970284318,8.16426252308482,,2286.91625677644,1868.6,,-80.224166667,25.3334833330001
1166,EK_MID,Atlantic,25.31285,-80.1943,Florida,Florida Keys,2015,4/13/2015,Fixed,4:27:00 PM,0,26.961,36.58,4.1099005728641,344.93124218406,8.09713836146719,,2361.5822756908,1992,,-80.1943,25.31285
1167,4,Atlantic,25.1096333333333,-80.3783166666667,Florida,Florida Keys,2015,4/13/2015,Fixed,5:02:00 PM,0,27.669,37.315,4.78198991440899,235.157958774307,8.20519442451899,,2258.0328647248,1811.8,,-80.378316667,25.109633333
1168,5,Atlantic,25.0957333333333,-80.3598666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,6:12:00 PM,0,27.427,36.712,4.55693397392692,290.969036706811,8.15242387265294,,2355.42067462662,1942.3,,-80.3598666669999,25.095733333
1169,5.5,Atlantic,25.0796,-80.33375,Florida,Florida Keys,2015,4/13/2015,Fixed,6:21:00 PM,0,27.253,36.506,4.28874442079956,333.328485943628,8.11182302165371,,2383.03040271847,1998.7,,-80.33375,25.0796
1170,6,Atlantic,25.0656333333333,-80.3146333333333,Florida,Florida Keys,2015,4/13/2015,Fixed,6:36:00 PM,0,26.17,36.377,3.70630365624274,404.714843362392,8.04683377596313,,2383.22175091978,2053.6,,-80.314633333,25.0656333330001
1171,6.5,Atlantic,25.0481333333333,-80.2861666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,6:51:00 PM,0,26.153,36.357,3.76306466650511,394.267261600102,8.05601799937822,,2383.0942570704,2048,,-80.286166667,25.0481333330001
1172,MR,Atlantic,25.0049833333333,-80.3788666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,7:40:00 PM,0,26.111,36.34,3.66055285076661,412.191305253212,8.04075314186746,,2384.22760585983,2059.2,,-80.378866667,25.004983333
1173,UK_OFF,Atlantic,24.8982083333333,-80.5303466666667,Florida,Florida Keys,2015,4/13/2015,Fixed,10:03:00 PM,0,26.082,36.421,3.72780749515874,399.554287919005,8.05139440465228,,2383.95832273717,2051.9,,-80.5303466669999,24.8982083330001
1174,UK_MID,Atlantic,24.9206333333333,-80.5472666666667,Florida,Florida Keys,2015,4/13/2015,Fixed,10:12:00 PM,0,26.55,36.383,3.86604797720504,384.445177243489,8.06419749325534,,2382.75600147585,2038.4,,-80.547266667,24.9206333330001
1175,UK_IN,Atlantic,24.94,-80.5703166666667,Florida,Florida Keys,2015,4/13/2015,Fixed,10:23:00 PM,0,28.052,36.967,4.83574371178548,255.158356615352,8.18810227758184,,2318.04684369333,1874.9,,-80.570316667,24.9400000000001
1176,7,Atlantic,24.8206166666667,-80.7538,Florida,Florida Keys,2015,4/13/2015,Fixed,11:44:00 PM,0,27.398,36.629,4.26098486375159,340.486746695449,8.10423484249784,,2384.57346086722,2002.7,,-80.7538,24.820616667
1177,12,Atlantic,24.7115333333333,-80.8300833333333,Florida,Florida Keys,2015,4/14/2015,Fixed,4:06:00 AM,0,25.876,36.331,3.68816563196706,400.532069717377,8.05046145153616,,2380.28699408991,2051.9,,-80.8300833329999,24.711533333
1178,13,Atlantic,24.7016,-81.0304333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,5:54:00 AM,0,27.547,37.028,4.34528357720198,303.819614359225,8.13068375582978,,2315.38530858689,1918.5,,-81.030433333,24.7016
1179,14,Atlantic,24.6752833333333,-81.0235166666667,Florida,Florida Keys,2015,4/14/2015,Fixed,6:09:00 AM,0,26.139,36.376,3.73745529989452,398.294602500001,8.05236652316753,,2382.65356918886,2049.9,,-81.023516667,24.675283333
1180,15,Atlantic,24.6436166666667,-81.016,Florida,Florida Keys,2015,4/14/2015,Fixed,6:27:00 AM,0,25.88,36.411,3.71802342316357,400.076087202859,8.05213449383504,,2390.15686895057,2059,,-81.016,24.6436166670001
1181,15.5,Atlantic,24.5918166666667,-80.9919,Florida,Florida Keys,2015,4/14/2015,Fixed,6:59:00 AM,0,26.015,36.373,3.63132854172008,416.894454010012,8.03716807068767,,2386.77702483011,2064.4,,-80.9919,24.5918166670001
1182,16,Atlantic,24.6762666666667,-81.2064,Florida,Florida Keys,2015,4/14/2015,Fixed,9:15:00 AM,0,27.38,37.001,4.11235470404421,316.564887085042,8.11118229192127,,2276.47852140852,1899.5,,-81.2064,24.676266667
1183,17,Atlantic,24.6385833333333,-81.1943333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,9:51:00 AM,0,26.279,36.483,3.6936470315275,406.665629591497,8.04381846715208,,2377.31072387517,2048.4,,-81.194333333,24.638583333
1184,18,Atlantic,24.6005166666667,-81.1849666666667,Florida,Florida Keys,2015,4/14/2015,Fixed,10:18:00 AM,0,25.8,36.388,3.56481685552966,423.455607317356,8.03136536518492,,2383.65413238956,2067.1,,-81.184966667,24.6005166670001
1185,19,Atlantic,24.5928333333333,-81.4209666666667,Florida,Florida Keys,2015,4/14/2015,Fixed,12:58:00 PM,0,26.706,36.602,3.9827721018539,330.915123234636,8.10121647452832,,2294.43898872857,1932.1,,-81.4209666669999,24.592833333
1186,20,Atlantic,24.5731166666667,-81.4187333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,1:01:00 PM,0,26.714,36.592,3.83754404825893,384.809845175759,8.06035971431558,,2365.20523955699,2021.9,,-81.418733333,24.5731166670001
1187,21LK,Atlantic,24.5372333333333,-81.4183333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,1:20:00 PM,0,25.805,36.383,3.5780611600042,421.515807288828,8.03314749314261,,2384.67083642077,2066.9,,-81.418333333,24.5372333330001
1188,21.5,Atlantic,24.4832166666667,-81.3903333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,3:38:00 PM,0,25.641,36.402,3.55657440768328,421.550962462545,8.03301495744596,,2383.34125077135,2067.2,,-81.3903333329999,24.4832166670001
1189,WS,Atlantic,24.4758666666667,-81.7166666666667,Florida,Florida Keys,2015,4/14/2015,Fixed,5:50:00 PM,0,26.05,36.376,3.61955173663457,417.510560849713,8.0358610380945,,2381.93629483663,2060.5,,-81.716666667,24.475866667
1190,22.5,Atlantic,24.3965666666667,-81.8301333333333,Florida,Florida Keys,2015,4/14/2015,Fixed,7:05:00 PM,0,26.128,36.48,3.54222704599156,437.882633187191,8.01984490017602,,2389.19941201528,2075.5,,-81.8301333329999,24.3965666670001
1191,22,Atlantic,24.4551333333333,-81.8283666666667,Florida,Florida Keys,2015,4/14/2015,Fixed,7:26:00 PM,0,26.234,36.736,3.59351599610596,428.955272823652,8.0257020820633,,2385.49465927375,2065.7,,-81.828366667,24.455133333
1192,23,Atlantic,24.48875,-81.8285666666667,Florida,Florida Keys,2015,4/14/2015,Fixed,7:38:00 PM,0,26.729,36.465,3.63789453481746,428.833203612188,8.02557926879342,,2382.28226465361,2060.2,,-81.828566667,24.48875
1193,24,Atlantic,24.5324833333333,-81.8119166666667,Florida,Florida Keys,2015,4/14/2015,Fixed,7:54:00 PM,0,28.048,36.982,3.86052728339287,350.378687687738,8.07030969403251,,2242.17027183402,1889.5,,-81.8119166669999,24.5324833330001
1194,EK_OFF,Atlantic,25.2941333333333,-80.1633333333333,Florida,Florida Keys,2015,4/17/2015,Fixed,7:46:00 AM,0,26.237,36.368,3.61025244382763,422.574882061865,8.03127071771898,,2380.68101129128,2060.6,,-80.163333333,25.294133333
1195,1,Atlantic,25.64472,-80.1243733333333,Florida,Florida Keys,2015,6/1/2015,Fixed,12:09:00 PM,0,28.044,36.756,3.85670102843193,396.714891476368,8.04393819141533,,2341.00959281849,1996.6,,-80.1243733329999,25.6447200000001
1196,2,Atlantic,25.641663,-80.1038221666667,Florida,Florida Keys,2015,6/1/2015,Fixed,12:09:00 PM,0,27.575,36.501,3.74897205525969,421.533274379348,8.02915594565768,,2373.11880046712,2041.4,,-80.103822167,25.641663
1197,3,Atlantic,25.64365,-80.0802666666667,Florida,Florida Keys,2015,6/1/2015,Fixed,12:09:00 PM,0,27.424,36.404,3.77232532967282,416.091001756964,8.03484832883096,,2377.69999060217,2044.1,,-80.080266667,25.64365
1198,EK_IN,Atlantic,25.3353028333333,-80.2253333333333,Florida,Florida Keys,2015,6/1/2015,Fixed,3:26:00 PM,0,28.444,37.124,4.22936417697226,327.700599307951,8.10109564688801,,2300.11959875605,1915.3,,-80.225333333,25.3353028330001
1199,EK_MID,Atlantic,25.3117,-80.1913333333333,Florida,Florida Keys,2015,6/1/2015,Fixed,3:41:00 PM,0,28.092,35.542,3.92656011134881,395.521480155972,8.05261770611344,,2366.48071624012,2023,,-80.191333333,25.3117
1200,EK_OFF,Atlantic,25.2903833333333,-80.1614833333333,Florida,Florida Keys,2015,6/1/2015,Fixed,3:55:00 PM,0,28.341,36.543,3.7198511751875,446.081719466061,8.00906938297547,,2377.42084254955,2050.4,,-80.161483333,25.290383333
1201,4,Atlantic,25.1073333333333,-80.3809833333333,Florida,Florida Keys,2015,6/1/2015,Fixed,6:01:00 PM,0,28.949,37.41,4.13909011427106,328.120570573337,8.09125648692503,,2251.11398405454,1871.2,,-80.380983333,25.107333333
1202,5,Atlantic,25.0931,-80.35245,Florida,Florida Keys,2015,6/1/2015,Fixed,6:01:00 PM,0,28.573,36.423,4.07977736956775,383.215845992894,8.06073436238269,,2370.78983188224,2009.6,,-80.35245,25.0931
1203,5.5,Atlantic,25.0804,-80.3308833333333,Florida,Florida Keys,2015,6/1/2015,Fixed,6:30:00 PM,0,28.393,36.44,4.04138927175576,392.415482682228,8.05487068577337,,2384.57190501923,2027.5,,-80.330883333,25.0804
1204,6,Atlantic,25.0645166666667,-80.3126833333333,Florida,Florida Keys,2015,6/1/2015,Fixed,6:40:00 PM,0,28.033,36.646,3.73302993844034,439.458857496071,8.0151140041774,,2382.4489711328,2053.3,,-80.3126833329999,25.0645166670001
1205,6.5,Atlantic,25.0480833333333,-80.2871333333333,Florida,Florida Keys,2015,6/1/2015,Fixed,6:47:00 PM,0,28.382,36.358,3.81309705008612,431.94481883087,8.02178544168113,,2383.78514627417,2049.1,,-80.287133333,25.048083333
1206,MR,Atlantic,25.0046333333333,-80.3782166666667,Florida,Florida Keys,2015,6/1/2015,Fixed,7:36:00 PM,0,27.906,36.401,3.80317039901118,424.23503432322,8.02867672681613,,2385.04977115759,2050.1,,-80.3782166669999,25.0046333330001
1207,UK_OFF,Atlantic,24.8981095,-80.5311191666667,Florida,Florida Keys,2015,6/1/2015,Fixed,9:43:00 PM,0,27.929,36.388,3.7519600425416,434.463211777659,8.02042814020012,,2385.36964044422,2055.5,,-80.531119167,24.8981095
1208,UK_MID,Atlantic,24.9208541666667,-80.5464853333333,Florida,Florida Keys,2015,6/1/2015,Fixed,9:54:00 PM,0,28.094,36.363,3.84769700829711,418.170776229331,8.03300718219919,,2381.31371072859,2042.4,,-80.546485333,24.9208541670001
1209,UK_IN,Atlantic,24.9351825,-80.5652075,Florida,Florida Keys,2015,6/1/2015,Fixed,10:02:00 PM,0,28.829,36.533,4.26659379779181,350.568102719251,8.08740293221066,,2351.30057552025,1970.8,,-80.5652075,24.9351825
1210,7,Atlantic,24.8159,-80.7548833333333,Florida,Florida Keys,2015,6/1/2015,Fixed,11:32:00 PM,0,29.167,37.055,4.10409619965133,357.252661550635,8.07042274283865,,2296.72396165975,1926.2,,-80.754883333,24.8159000000001
1211,8,Atlantic,24.7911666666667,-80.7409,Florida,Florida Keys,2015,6/1/2015,Fixed,11:54:00 PM,0,28.572,36.595,3.90682005076782,400.479011153392,8.04115246936102,,2345.37917275933,1998.4,,-80.7409,24.791166667
1212,9,Atlantic,24.76185,-80.7240166666667,Florida,Florida Keys,2015,6/2/2015,Fixed,12:11:00 AM,0,28.002,36.409,3.67179336979897,446.202485851539,8.00930515332859,,2374.61833899317,2052,,-80.7240166669999,24.76185
1213,9.5,Atlantic,24.7170083333333,-80.688965,Florida,Florida Keys,2015,6/2/2015,Fixed,12:48:00 AM,0,27.808,36.387,3.92181127838546,406.041533931245,8.04567738305976,,2395.64561498667,2049.7,,-80.688965,24.717008333
1214,12,Atlantic,24.7128833333333,-80.8332166666667,Florida,Florida Keys,2015,6/2/2015,Fixed,2:15:00 AM,0,28.024,36.047,4.25133824122148,370.515500596672,8.08265342625146,,2426.83576346725,2053.4,,-80.833216667,24.712883333
1215,11,Atlantic,24.7535283333333,-80.8463933333333,Florida,Florida Keys,2015,6/2/2015,Fixed,2:45:00 AM,0,28.597,36.673,4.22087609398229,363.098184850143,8.07874961519989,,2373.45850401164,1997.5,,-80.846393333,24.7535283330001
1216,10,Atlantic,24.7847683333333,-80.86722,Florida,Florida Keys,2015,6/2/2015,Fixed,3:03:00 AM,0,29.238,37.069,4.22882333681666,334.823371459258,8.09040273042429,,2285.34536371067,1901.8,,-80.86722,24.784768333
1217,13,Atlantic,24.7013816666667,-81.0298983333333,Florida,Florida Keys,2015,6/2/2015,Fixed,4:32:00 AM,0,29.082,36.771,3.99014056126393,376.63496535839,8.05447178314484,,2303.41224487632,1945.9,,-81.0298983329999,24.7013816670001
1218,14,Atlantic,24.6750266666667,-81.023165,Florida,Florida Keys,2015,6/2/2015,Fixed,4:49:00 AM,0,28.498,36.59,3.95615081942382,394.624796769744,8.04766878346133,,2353.9848291572,2002.7,,-81.0231649999999,24.675026667
1219,15,Atlantic,24.643065,-81.0171033333333,Florida,Florida Keys,2015,6/2/2015,Fixed,5:06:00 AM,0,27.847,36.394,3.84566293078059,414.925691822178,8.03639133907739,,2384.42692053966,2045.2,,-81.017103333,24.643065
1220,15.5,Atlantic,24.5919666666667,-80.9913333333333,Florida,Florida Keys,2015,6/2/2015,Fixed,5:40:00 AM,0,27.673,36.368,3.85140799551032,409.819739272281,8.04085009205971,,2383.58621246311,2043.4,,-80.9913333329999,24.5919666670001
1221,18,Atlantic,24.598255,-81.184755,Florida,Florida Keys,2015,6/2/2015,Fixed,7:31:00 AM,0,27.716,36.391,3.79717111342112,420.136543049537,8.03195409145441,,2382.74108631099,2047.8,,-81.1847549999999,24.5982550000001
1222,17,Atlantic,24.640265,-81.19509,Florida,Florida Keys,2015,6/2/2015,Fixed,8:06:00 AM,0,28.504,36.731,3.98363838817308,373.530260029075,8.06055771035366,,2318.1591010152,1961,,-81.1950899999999,24.640265
1223,16,Atlantic,24.6741333333333,-81.206,Florida,Florida Keys,2015,6/2/2015,Fixed,8:31:00 AM,0,28.618,37.739,4.04694534396129,295.421688659282,8.11067995478366,,2156.35130695216,1775.6,,-81.206,24.674133333
1224,19,Atlantic,24.6090683333333,-81.41989,Florida,Florida Keys,2015,6/2/2015,Fixed,10:30:00 AM,0,28.504,36.879,3.69450822456056,418.148626482355,8.01917903527945,,2305.2730851627,1975,,-81.41989,24.609068333
1225,20,Atlantic,24.5729383333333,-81.41838,Florida,Florida Keys,2015,6/2/2015,Fixed,10:50:00 AM,0,28.19,36.731,3.87732401939229,390.801855474307,8.04731045563141,,2330.08841194968,1983.4,,-81.41838,24.572938333
1226,21LK,Atlantic,24.5363833333333,-81.4158833333333,Florida,Florida Keys,2015,6/2/2015,Fixed,11:21:00 AM,0,27.814,36.402,3.76418856649253,426.203924223014,8.02614518540735,,2378.39254922404,2046.6,,-81.415883333,24.5363833330001
1227,21.5,Atlantic,24.4831166666667,-81.3914166666667,Florida,Florida Keys,2015,6/2/2015,Fixed,12:18:00 PM,0,27.597,36.381,3.72407798540228,430.011125138814,8.02364894171329,,2380.37372535757,2052.2,,-81.391416667,24.483116667
1228,WS,Atlantic,24.4766333333333,-81.7127,Florida,Florida Keys,2015,6/2/2015,Fixed,2:21:00 PM,0,27.778,36.397,3.68441589724048,440.115370504378,8.01481704686628,,2377.37088870262,2053.2,,-81.7127,24.476633333
1229,22.5,Atlantic,24.3964333333333,-81.8290333333333,Florida,Florida Keys,2015,6/2/2015,Fixed,3:39:00 PM,0,27.501,36.373,3.74170791132042,425.404395945102,8.02778743348342,,2381.97416722105,2052,,-81.829033333,24.3964333330001
1230,22,Atlantic,24.4571466666667,-81.8284833333333,Florida,Florida Keys,2015,6/2/2015,Fixed,4:05:00 PM,0,27.71,36.375,3.7755361046105,425.027946834892,8.02830458008488,,2384.8992500089,2052.3,,-81.828483333,24.4571466670001
1231,23,Atlantic,24.4874166666667,-81.8245166666667,Florida,Florida Keys,2015,6/2/2015,Fixed,4:18:00 PM,0,28.198,36.597,3.87259430852079,395.432979194938,8.04489829380748,,2338.19922885222,1993.2,,-81.824516667,24.487416667
1232,24,Atlantic,24.5369666666667,-81.8289,Florida,Florida Keys,2015,6/2/2015,Fixed,4:40:00 PM,0,28.713,36.965,3.54551362035075,422.030059806364,8.00631217757369,,2248.18495122481,1929,,-81.8289,24.5369666670001
1233,1,Atlantic,25.6448366666667,-80.1246683333333,Florida,Florida Keys,2015,7/27/2015,Fixed,12:20:00 PM,0,30.153,36.816,3.56286867618744,503.206881266191,7.95843834485804,,2341.36285104386,2030.5,,-80.124668333,25.644836667
1234,2,Atlantic,25.6406733333333,-80.104,Florida,Florida Keys,2015,7/27/2015,Fixed,12:33:00 PM,0,30.098,36.646,3.64947784859019,482.971724229737,7.97358661221016,,2342.58032606202,2024,,-80.104,25.6406733330001
1235,3,Atlantic,25.645,-80.0805,Florida,Florida Keys,2015,7/27/2015,Fixed,12:53:00 PM,0,30.366,35.576,3.79597230584759,462.759737158172,7.99324307710918,,2353.79951764222,2027.5,,-80.0805,25.645
1236,EK_IN,Atlantic,25.33517,-80.2224,Florida,Florida Keys,2015,7/27/2015,Fixed,3:42:00 PM,0,30.284,36.851,3.78568028232004,445.17461748781,7.99707208781208,,2316.50759167185,1982.5,,-80.2223999999999,25.3351700000001
1237,EK_MID,Atlantic,25.3144833333333,-80.1937666666667,Florida,Florida Keys,2015,7/27/2015,Fixed,3:56:00 PM,0,29.803,35.9,3.70562357762899,471.76165760185,7.98701821916184,,2359.5128545872,2039.3,,-80.193766667,25.314483333
