"basin","region","subRegion","siteName","latitude","longitude","depth","intrumentType","projectCode","tagNum","fate","dateDeployment","dateRecovery","duration","species","massBlockPre","massEpoxiedPre","volumeBlockPre","densityRWPre","densityHUPre","densityCTPre","massDirtyPost","massCleanPost","volumeBlockPost","densityHUPost","densityCTPost","macroboring","grazing","accretion","machinePre","machinePost","carbEQPost","sa","notes","instrument","daysDeployed","yearsDeployed","loc1","loc2","loc3","loc1.2","deltaMass_mgcm2y","deltaMass_kgm2y","deltaVolume_mm3cm2y","deltaDensity_mgcm3cm2y","macroboring_mm3cm2y","accretion_mm3cm2y","grazing_mm3cm2y"
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6571,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",14.6976,30.3009,11.19273376,1.31313764,NA,1.31952117,28.4913,26.3607,7.187582016,NA,1.42611217,-1.502380371,-2.502771373,0.142865181,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-59.6257462686567,-0.596257462686567,-58.446707939262,1.61300642620232,-22.7350263439055,2.16193163619403,-37.8736132315506
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6572,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",14.394,30.0377,11.43125725,1.259179081,NA,1.273977329,30.4442,28.0516,7.455476761,NA,1.43925117,-0.605286598,-3.370493891,0.970152855,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-30.054995854063,-0.30054995854063,-45.4831710783582,2.50103449274461,-9.15960233291874,14.6810029881841,-51.0045717336236
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6573,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",18.056,33.8121,11.73385334,1.538795439,NA,1.54213006,36.844,34.7799,10.69384289,NA,1.64982489,-0.007141113,-1.032869337,0.921014786,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",14.6453980099502,0.146453980099502,-1.80072211276946,1.62971032131012,-0.108064106343284,13.9374128063847,-15.6300708128109
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6574,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",12.5165,28.0197,10.4528389,1.197425897,NA,1.217012442,32.9462,29.3565,8.690108299,NA,1.31909918,-0.337263107,-1.425467494,1.633709908,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",20.2293532338308,0.202293532338308,-1.95242756820065,1.54484491583748,-5.1036912958126,24.7223928864013,-21.5711291587894
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6575,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",15.3706,31.0035,11.51472759,1.334864406,NA,1.35437368,35.5563,31.1403,10.05983734,NA,1.47019635,-0.070861816,-1.384028434,0.511259079,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",2.07014925373136,0.0207014925373136,-14.2796590968076,1.75270624170813,-1.07232847595357,7.73671491853234,-20.9440455393864
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6576,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",17.842,33.062,10.82939529,1.647552751,NA,1.66427327,36.3422,32.9998,9.418561935,NA,1.75032144,-0.009029388,-1.401803967,0.687752724,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-0.941252072968448,-0.00941252072968448,-10.9421405603234,1.3021385592869,-0.136638748756219,10.4075350024876,-21.2130368140547
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6577,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",16.5843,32.3373,11.49433422,1.442823889,NA,1.46566507,39.9474,35.8565,10.55947495,NA,1.55464064,-0.064304352,-0.870554918,2.339924812,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",53.2548922056384,0.532548922056384,21.2623931521559,1.34643793739635,-0.973096537313433,35.4093099660033,-13.173820276534
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6578,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",12.8822,28.2102,10.54430866,1.221720685,NA,1.255903924,30.499,27.6164,8.742207527,NA,1.34446732,-0.12331295,-1.678788183,0.426123619,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-8.9857794361526,-0.089857794361526,-20.8222136239635,1.3402006442786,-1.86605417703151,6.448388098466,-25.404547545398
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6579,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",12.7638,28.141,10.96871567,1.163654924,NA,1.195998554,28.2578,25.6267,7.23192215,NA,1.3619634,-0.214087486,-3.522706034,0.383800507,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-38.0480721393035,-0.380480721393035,-50.7397367224295,2.5114912433665,-3.23971527321725,5.80792641189884,-53.3079478611111
"atlantic","FLK","middle","MKI2",24.68988,-81.0294,5,"BMU","BMUQuest",6580,"SUCCESSFULLY RECOVERED",2020-01-25,2022-10-26,2.753424658,"O. faveolata",14.2654,29.9519,11.20147133,1.273529127,NA,1.29581644,29.5042,26.5495,7.285531998,NA,1.47607264,-0.078989983,-3.836949349,0.22489357,"macro","macro",NA,NA,NA,NA,1005,2.75342465753425,"florida","keys","keys-mki","florida.keys",-51.4873963515755,-0.514873963515755,-55.8553774100332,2.72775758706467,-1.19532934473466,3.40324017620232,-58.0632882415008
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6582,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",13.7698,29.5179,10.79293442,1.275816146,NA,1.292454018,35.0643,31.1202,10.2987299,NA,1.39279274,-0.112318039,-0.381886481,0.878090859,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",25.4898666317992,0.254898666317992,6.10697845776674,1.59621833725593,-1.78678888750872,13.9689314650889,-6.07516411981347
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6583,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",15.959,31.3595,11.17760181,1.427766016,NA,1.44538138,36.5869,33.8678,10.40147781,NA,1.55855491,-0.078929901,-0.697194099000001,1.562367439,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",39.902785041841,0.39902785041841,12.5077952944124,1.80039829367155,-1.2556404229864,24.8546075329062,-11.0911718155073
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6584,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",17.6005,33.2187,11.51868439,1.527995681,NA,1.53705436,43.1657,39.0112,10.74501514,NA,1.639621,-0.007793427,-0.765875823000002,3.180293083,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",92.1488188633194,0.921488188633195,38.2852902303434,1.63166072175732,-0.123980162787657,50.5930515731782,-12.1837811800471
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6586,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",17.4607,32.8848,10.91586113,1.599571467,NA,1.60216059,39.5526,35.3263,10.38075829,NA,1.687375427,-0.055017471,-0.480085369000001,1.465301514,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",38.8401107043236,0.388401107043236,14.7978781385112,1.35562306071304,-0.875234349503138,23.3104538271444,-7.63734133913007
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6587,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",16.3051,31.6982,11.62308025,1.402820909,NA,1.40355141,34.4606,32.1644,11.14526081,NA,1.4766844,-0.072432518,-0.405386922,0.522279739,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",7.41644874476988,0.0741644874476989,0.707287706372047,1.16342143261855,-1.15227811497559,8.30858197066771,-6.44901614932008
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6588,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",16.7802,31.9726,11.35763168,1.477438296,NA,1.49665148,36.716,36.4284,10.63478279,NA,1.604129858,-0.033456802,-0.689392088000002,2.531044006,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",70.8841963040447,0.708841963040447,28.7653075897838,1.70979811584728,-0.532240791928173,40.2646034775976,-10.9670550958857
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6589,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",9.4018,24.6287,10.27412224,0.915095205,NA,0.936942673,23.7198,20.8374,3.862192154,NA,1.186592206,-0.375715256,-6.03621483,0.874803543,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",-60.3131319735007,-0.603131319735007,-88.0862616891126,3.97149928281904,-5.97699043061367,13.9166358610094,-96.0259071195084
"atlantic","FLK","lower","LKO2",24.55326,-81.43753,7,"BMU","BMUQuest",6590,"SUCCESSFULLY RECOVERED",2020-03-06,2022-10-18,2.619178082,"O. faveolata",17.4402,32.9819,11.76607418,1.482244607,NA,1.49901083,41.7506,35.8879,11.0466671,NA,1.601590479,-0.032032013,-0.687375067,2.203694344,"macro","macro",NA,NA,NA,NA,956,2.61917808219178,"florida","keys","keys-lko","florida.keys",46.2295153417015,0.462295153417015,23.612484804742,1.63186767281206,-0.509574823265342,35.0570273518131,-10.9349677238058
"pacific","MARIAN","GUA","OCC-GUA-015",13.52894,144.80037,15.2392563242914,"BMU","NCRMP",1054,"SUCCESSFULLY RECOVERED",2014-03-25,2017-05-26,3.17,"P. lobata",14.0471,29.9498,10.358,1.35615949,NA,NA,34.4192,31.2486,9.322465897,NA,1.40839698,-0.1267461777,-0.9087879253,2.260085106,"3Dscan","macro",NA,NA,NA,NA,1158,3.17260273972603,"marianas","guam","guam-west","marianas.guam",17.0574985607369,0.170574985607369,16.0823660080239,NA,-1.66459250361615,29.6823209445164,-11.9353624328764
"pacific","MARIAN","GUA","OCC-GUA-005",13.47516,144.86485,15.848826577263,"BMU","NCRMP",1033,"SUCCESSFULLY RECOVERED",2014-03-29,2017-05-14,3.13,"P. lobata",16.4354,32.7883,11.734,1.400664735,NA,NA,36.8025,32.2418,10.04400158,NA,1.50124918,-0.02302837372,-1.66697004628,0.6494121552,"3Dscan","macro",NA,NA,NA,NA,1142,3.12876712328767,"marianas","guam","guam-east","marianas.guam",-7.27789331582022,-0.0727789331582022,-13.8577782637186,NA,-0.306675292170169,8.64840326357268,-22.1995062351211
"pacific","MARIAN","GUA","OCC-GUA-005",13.47516,144.86485,15.848826577263,"BMU","NCRMP",1064,"SUCCESSFULLY RECOVERED",2014-04-15,2017-05-14,3.08,"P. lobata",13.5874,30.0473,10.255,1.324953681,NA,NA,39.0368,34.6,9.853045464,NA,1.40665727,-0.1027650833,-0.299189452700002,3.334547997,"3Dscan","macro",NA,NA,NA,NA,1125,3.08219178082192,"marianas","guam","guam-east","marianas.guam",61.5457592592593,0.615457592592593,39.6443190098148,NA,-1.38923168164815,45.0781488483333,-4.0445981568704
"pacific","MARIAN","GUA","OCC-GUA-009",13.24126317,144.7044194,14.9344711978055,"BMU","NCRMP",1076,"SUCCESSFULLY RECOVERED",2014-04-27,2017-05-06,3.03,"P. lobata",14.1295,29.8201,10.381,1.36109238,NA,NA,42.3437,39.8723,10.00018501,NA,1.44689047,-0.1100263596,-0.2707886304,3.846888542,"micro","macro",NA,NA,NA,NA,1105,3.02739726027397,"marianas","guam","guam-south","marianas.guam",138.350414781297,1.38350414781297,47.7042551463047,NA,-1.51431452692308,52.9454870976621,-3.72691742443439
"pacific","MARIAN","GUA","OCC-GUA-009",13.24126317,144.7044194,14.9344711978055,"BMU","NCRMP",1079,"SUCCESSFULLY RECOVERED",2014-04-30,2017-05-06,3.02,"P. lobata",16.741,33.6311,11.956,1.400217464,NA,NA,38.815,35.1105,10.58241749,NA,1.46330596,-0.5360555649,-0.8375269451,2.443325043,"3Dscan","macro",NA,NA,NA,NA,1102,3.01917808219178,"marianas","guam","guam-south","marianas.guam",20.416704476709,0.20416704476709,14.7631588227843,NA,-7.39792351741152,33.7195115205309,-11.558429180335
"pacific","MARIAN","GUA","OCC-GUA-015",13.52894,144.80037,15.2392563242914,"BMU","NCRMP",1090,"SUCCESSFULLY RECOVERED",2014-05-11,2017-05-04,2.98,"P. lobata",14.4161,30.915,10.604,1.359496416,NA,NA,33.4097,32.3128,5.297469518,NA,1.40673742,-0.007759093396,-5.298771388604,7.503137728,"3Dscan","macro",NA,NA,NA,NA,1089,2.98356164383562,"marianas","guam","guam-west","marianas.guam",19.5208524640343,0.195208524640343,30.6765245175237,NA,-0.108358933637129,104.784407358433,-73.9995239072719
"pacific","MARIAN","GUA","OCC-GUA-009",13.24126317,144.7044194,14.9344711978055,"BMU","NCRMP",1096,"SUCCESSFULLY RECOVERED",2014-05-17,2017-05-06,2.97,"P. lobata",15.7606,32.8729,11.655,1.352260832,NA,NA,39.2665,27.5422,11.30638218,NA,1.44805485,-0.08186531067,-0.266752509329999,3.354623795,"3Dscan","macro",NA,NA,NA,NA,1085,2.97260273972603,"marianas","guam","guam-south","marianas.guam",-74.7198732718894,-0.747198732718894,42.1348763776882,NA,-1.14749763419931,47.0214164813748,-3.73904246948731
"pacific","MARIAN","GUA","OCC-GUA-015",13.52896,144.80035,47,"BMU","NCRMP",4742,"SUCCESSFULLY RECOVERED",2017-05-04,2022-04-12,4.942465753,"P. lobata",12.406,28.1147,10.85157394,1.143244295,NA,1.135577536,30.1508,28.0735,9.276022911,NA,1.228922781,-0.009535789,-1.56601524,0.360325813,"macro","macro",NA,NA,NA,NA,1804,4.94246575342466,"marianas","guam","guam-west","marianas.guam",-0.347330007390982,-0.00347330007390982,-10.24476172949,0.786932151353474,-0.0803899432973023,3.0376691090401,-13.2020408952328
"pacific","MARIAN","GUA","OCC-GUA-015",13.52896,144.80035,47,"BMU","NCRMP",4744,"SUCCESSFULLY RECOVERED",2017-05-04,2022-04-12,4.942465753,"P. lobata",12.737,28.2684,10.46282959,1.217357111,NA,1.2003334,32.3505,30.2124,9.802019119,NA,1.274286442,-0.00875473,-0.652055741,1.390585899,"macro","macro",NA,NA,NA,NA,1804,4.94246575342466,"marianas","guam","guam-west","marianas.guam",16.3885809312638,0.163885809312639,6.152254970898,0.623449287001107,-0.0738053503787879,11.7231119072201,-5.49705158594327
"pacific","MARIAN","GUA","OCC-GUA-009",13.2421,144.70448,45,"BMU","NCRMP",4735,"SUCCESSFULLY RECOVERED",2017-05-06,2022-04-18,4.953424658,"P. lobata",10.9421,26.4532,10.21513081,1.071165921,NA,1.059770704,28.9926,27.1838,8.852748871,NA,1.19041042,-0.013638496,-1.348743443,0.746795654,"macro","macro",NA,NA,NA,NA,1808,4.95342465753425,"marianas","guam","guam-south","marianas.guam",6.1455798303835,0.061455798303835,-5.17812025315727,1.0989006346792,-0.114722783923304,6.28181263159108,-11.345210100825
"pacific","MARIAN","GUA","OCC-GUA-009",13.2421,144.70448,45,"BMU","NCRMP",4736,"SUCCESSFULLY RECOVERED",2017-05-06,2022-04-18,4.953424658,"P. lobata",10.998,26.9783,10.24736881,1.073251115,NA,1.065382592,28.1929,22.889,4.864857674,NA,1.179366408,-0.152237892,-5.230273244,0.528923035,"macro","macro",NA,NA,NA,NA,1808,4.95342465753425,"marianas","guam","guam-south","marianas.guam",-34.397918971239,-0.343979189712389,-40.8268726231794,0.958796387352507,-1.28057776963496,4.44913596457872,-43.9954308181232
"pacific","MARIAN","GUA","OCC-GUA-009",13.2421,144.70448,45,"BMU","NCRMP",4737,"SUCCESSFULLY RECOVERED",2017-05-06,2022-04-18,4.953424658,"P. lobata",12.7132,28.5483,10.88087654,1.168398516,NA,1.15488164,32.822,28.3823,8.671448708,NA,1.32877123,-0.886931419,-1.322496413,1.25902462,"macro","macro",NA,NA,NA,NA,1808,4.95342465753425,"marianas","guam","guam-south","marianas.guam",-1.39634033923304,-0.0139634033923304,-7.99449604489306,1.46270511499816,-7.46059107519819,10.5905232830937,-11.1244282527885
"pacific","MARIAN","GUA","OCC-GUA-009",13.2421,144.70448,45,"BMU","NCRMP",4738,"SUCCESSFULLY RECOVERED",2017-05-06,2022-04-18,4.953424658,"P. lobata",12.7593,28.6261,10.44694233,1.221343011,NA,1.208051368,39.2029,32.8551,8.554023743,NA,1.307509346,-0.549719811,-1.343198776,4.161878586,"macro","macro",NA,NA,NA,NA,1808,4.95342465753425,"marianas","guam","guam-south","marianas.guam",35.5730318952802,0.355730318952802,19.0857853898184,0.83660955867441,-4.62407197213772,35.0084274495299,-11.2985700875738
"pacific","MARIAN","GUA","OCC-GUA-009",13.2421,144.70448,45,"BMU","NCRMP",4739,"SUCCESSFULLY RECOVERED",2017-05-06,2022-04-18,4.953424658,"P. lobata",11.533,26.9699,10.64987183,1.082923831,NA,1.075130544,31.4629,26.4852,8.186573982,NA,1.206434883,-0.045387268,-2.41791058,0.709733963,"macro","macro",NA,NA,NA,NA,1808,4.95342465753425,"marianas","guam","guam-south","marianas.guam",-4.07714555678466,-0.0407714555678466,-14.7504336749862,1.10449123651825,-0.381783573469764,5.97006122084716,-20.3387113223636
"pacific","MARIAN","GUA","OCC-GUA-002",13.60334,144.92366,49,"BMU","NCRMP",4730,"SUCCESSFULLY RECOVERED",2017-05-08,2022-04-17,4.945205479,"P. lobata",11.5813,27.0758,10.19205952,1.136306158,NA,1.129416504,24.6387,20.9634,0.866280556,NA,1.237032004,-0.038469315,-9.287309649,3.743711472,"macro","macro",NA,NA,NA,NA,1805,4.94520547945205,"marianas","guam","guam-north","marianas.guam",-51.5010618651893,-0.515010618651893,-47.0326554612188,0.906732629270546,-0.324129731648199,31.5432753296399,-78.2518010592105
"pacific","MARIAN","GUA","OCC-GUA-002",13.60334,144.92366,49,"BMU","NCRMP",4731,"SUCCESSFULLY RECOVERED",2017-05-08,2022-04-17,4.945205479,"P. lobata",12.0039,27.934,10.64702225,1.127441994,NA,1.12211636,21.7178,19.7975,2.745388985,NA,1.254869439,-0.19342804,-7.708205225,0.084199905,"macro","macro",NA,NA,NA,NA,1805,4.94520547945205,"marianas","guam","guam-north","marianas.guam",-68.5554593721145,-0.685554593721145,-65.8671093351801,1.11853356036473,-1.62976072483841,0.709440566135734,-64.9467891764774
"pacific","MARIAN","GUA","OCC-GUA-002",13.60334,144.92366,49,"BMU","NCRMP",4732,"SUCCESSFULLY RECOVERED",2017-05-08,2022-04-17,4.945205479,"P. lobata",11.1504,26.5764,10.42895222,1.069177398,NA,1.07578064,21.1655,17.4146,0.775351524,NA,1.38835421,-0.01417923,-9.639421466,0.681967735,"macro","macro",NA,NA,NA,NA,1805,4.94520547945205,"marianas","guam","guam-north","marianas.guam",-77.194298245614,-0.77194298245614,-75.5920136372345,2.63364157548476,-0.119469504847645,5.74603470163897,-81.2185788340258
"pacific","MARIAN","GUA","OCC-GUA-002",13.60334,144.92366,49,"BMU","NCRMP",4734,"SUCCESSFULLY RECOVERED",2017-05-08,2022-04-17,4.945205479,"P. lobata",12.1808,28.0107,10.94107819,1.113308925,NA,1.107358448,20.3309,17.6915,1.060506821,NA,1.250519821,-0.032838821,-9.847732548,0.064621925,"macro","macro",NA,NA,NA,NA,1805,4.94520547945205,"marianas","guam","guam-north","marianas.guam",-86.9461680517082,-0.869461680517082,-82.7059452229917,1.20623040500923,-0.276689050438596,0.544482978416436,-82.9737391509695
"pacific","MARIAN","GUA","OCC-GUA-005",13.4752,144.8649,54,"BMU","NCRMP",4745,"SUCCESSFULLY RECOVERED",2017-05-14,2022-05-01,4.967123288,"P. lobata",10.6529,26.3269,10.37204647,1.027077928,NA,1.0169772,18.4011,17.133,0.835021019,NA,1.208244025,-0.029542923,-9.507482528,0.258187294,"macro","macro",NA,NA,NA,NA,1813,4.96712328767123,"marianas","guam","guam-east","marianas.guam",-77.1229430961574,-0.771229430961574,-77.835446021902,1.60443995047343,-0.247820529853833,2.16580167103328,-79.7534271630815
"pacific","MARIAN","GUA","OCC-GUA-005",13.4752,144.8649,54,"BMU","NCRMP",4746,"SUCCESSFULLY RECOVERED",2017-05-14,2022-05-01,4.967123288,"P. lobata",11.1312,27.0902,10.47492313,1.06265219,NA,1.0592208,19.1476,17.3484,0.808945656,NA,1.268919934,-0.01339817,-9.652579304,0.122300148,"macro","macro",NA,NA,NA,NA,1813,4.96712328767123,"marianas","guam","guam-east","marianas.guam",-81.7189970582828,-0.817189970582828,-80.0570468833885,1.75905919999081,-0.112390422182386,1.02591363348042,-80.9705700946865
"pacific","MARIAN","GUA","OCC-GUA-005",13.4752,144.8649,54,"BMU","NCRMP",4747,"SUCCESSFULLY RECOVERED",2017-05-14,2022-05-01,4.967123288,"P. lobata",11.4226,26.8113,10.67206764,1.070326799,NA,1.08269932,20.146,16.9402,0.032572746,NA,1.51036182,-0.000180244,-10.63931465,0.803924561,"macro","macro",NA,NA,NA,NA,1813,4.96712328767123,"marianas","guam","guam-east","marianas.guam",-82.803628883986,-0.82803628883986,-82.5055886087746,3.58744283186248,-0.00151197508733223,6.74371356786634,-89.2477902015536
"pacific","MARIAN","GUA","OCC-GUA-005",13.4752,144.8649,54,"BMU","NCRMP",4749,"SUCCESSFULLY RECOVERED",2017-05-14,2022-05-01,4.994520548,"P. lobata",11.5542,27.3992,10.3338089,1.118096929,NA,1.109243216,26.0919,22.5984,4.501665115,NA,1.253335491,-0.126583099,-5.705560686,0.530751228,"macro","macro",NA,NA,NA,NA,1813,4.96712328767123,"marianas","guam","guam-east","marianas.guam",-40.2714653428939,-0.402714653428939,-44.4706812673515,1.20871668447785,-1.06184112739015,4.45220165057915,-47.8610417905405
"pacific","MHI","HAW","OCC-HAW-010",19.24436,-155.90028,13.716,"BMU","NCRMP",1666,"SUCCESSFULLY RECOVERED",2016-08-11,2019-07-11,2.92,"P. lobata",17.8575,34.5604,13.5769,1.315285522,NA,1.326736,34.343,32.863,11.6278,NA,1.403224,-0.240935,-1.708165,0.289464,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-west","middleHawaiianIslands.hawaii",-24.2618656015038,-0.242618656015038,-23.7220841165413,1.09328477443609,-3.44381559367168,4.13746710526316,-24.4157356281328
"pacific","MHI","HAW","OCC-HAW-010",19.24436,-155.90028,13.716,"BMU","NCRMP",1667,"SUCCESSFULLY RECOVERED",2016-08-11,2019-07-11,2.92,"P. lobata",15.1935,31.8497,11.4567,1.326167221,NA,1.354856,27.063,25.496,6.42774,NA,1.453968,-0.0229425,-5.0060175,0.048357,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-west","middleHawaiianIslands.hawaii",-90.8169055451128,-0.908169055451128,-71.1904799107143,1.41666196741854,-0.3279296875,0.691193021616541,-71.5537432448308
"pacific","MHI","HAW","OCC-HAW-010",19.24436,-155.90028,13.716,"BMU","NCRMP",1669,"SUCCESSFULLY RECOVERED",2016-08-11,2019-07-11,2.92,"P. lobata",14.3922,31.2176,12.2011,1.179582169,NA,1.1703224,34.982,31.792,11.0563,NA,1.2740696,-0.040658,-1.104142,1.45724,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-west","middleHawaiianIslands.hawaii",8.21021303258146,0.0821021303258146,4.46587562656642,1.48291541353383,-0.581147008145363,20.8291275062657,-15.7821048715539
"pacific","MHI","HAW","OCC-HAW-010",19.24436,-155.90028,13.716,"BMU","NCRMP",1670,"SUCCESSFULLY RECOVERED",2016-08-11,2019-07-11,2.92,"P. lobata",13.0087,29.662,10.938,1.189312489,NA,1.1891232,26.623,24.597,6.17912,NA,1.37736,-0.0218182,-4.7370618,0.13351,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-west","middleHawaiianIslands.hawaii",-72.3968123433584,-0.723968123433584,-66.1129405545113,2.69057142857143,-0.311859453320802,1.90833137531328,-67.7094124765038
"pacific","MHI","HAW","OCC-HAW-002",20.26824,-155.86038,14.0208,"BMU","NCRMP",1671,"SUCCESSFULLY RECOVERED",2016-08-15,2019-07-15,2.92,"P. lobata",16.6658,33.4338,12.7816,1.303889967,NA,1.322384,33.949,31.52,10.7293,NA,1.420104,-0.281988,-1.770312,0.304158,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-north","middleHawaiianIslands.hawaii",-27.3549890350877,-0.273549890350877,-24.987148731203,1.39676535087719,-4.03060855263158,4.34749647556391,-25.3040366541353
"pacific","MHI","HAW","OCC-HAW-002",20.26824,-155.86038,14.0208,"BMU","NCRMP",1672,"SUCCESSFULLY RECOVERED",2016-08-15,2019-07-15,2.92,"P. lobata",16.7706,33.2646,12.1743,1.377541214,NA,1.405152,36.928,32.213,10.4544,NA,1.51024,-1.00329,-0.716610000000001,0.739869,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-north","middleHawaiianIslands.hawaii",-15.031093358396,-0.15031093358396,-14.0081185385338,1.50208020050125,-14.3405721334586,10.575351856203,-10.2428982612782
"pacific","MHI","HAW","OCC-HAW-002",20.26824,-155.86038,14.0208,"BMU","NCRMP",1673,"SUCCESSFULLY RECOVERED",2016-08-15,2019-07-15,2.92,"P. lobata",18.502,34.9625,13.238,1.397643149,NA,1.442784,38.645,35.808,12.3338,NA,1.543072,-0.191085,-0.713115,1.16627,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-north","middleHawaiianIslands.hawaii",12.085193452381,0.12085193452381,3.74590969611531,1.43347117794486,-2.73128230733083,16.6701343201754,-10.1929423167293
"pacific","MHI","HAW","OCC-HAW-002",20.26824,-155.86038,14.0208,"BMU","NCRMP",1674,"SUCCESSFULLY RECOVERED",2016-08-15,2019-07-15,2.92,"P. lobata",14.5481,31.0015,11.7413,1.239053597,NA,1.2512512,35.632,32.089,10.5297,NA,1.414368,-0.06215,-1.14945,1.14045,"macro","macro",NA,NA,NA,NA,1064,2.91506849315068,"middleHawaiianIslands","hawaii","hawaii-north","middleHawaiianIslands.hawaii",15.5442316729323,0.155442316729323,-1.01698582393485,2.33151754385965,-0.888343906641604,16.3010749530075,-16.4297168703007
