basin,ncrmpRegion,region,subRegion,siteName,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,perryDensity,density_ind_ha,deltaDensity,perryBiomass,biomass_kg_ha,deltaBiomass,bioerosion_kg_m2_yr1
atlantic,PR,PR,east,Fajardo,6420,2021,18.34494,-65.57377,18.34494,-65.57377,18.34494,-65.57377,1079.545455,1412.429379,-332.883924,19.06132273,12.10466689,6.95665584,0.028055067
atlantic,PR,PR,east,Fajardo,6437,2019,18.35448,-65.56693,18.35448,-65.56693,18.35448,-65.56693,795.4545455,1440.677966,-645.2234205,45.11792069,56.97133068,-11.85340999,0.37002657
atlantic,PR,PR,east,Fajardo,6437,2021,18.35495,-65.57593,18.35495,-65.57593,18.35495,-65.57593,170.4545455,225.9887006,-55.5341551,53.65422956,48.60003062,5.05419894,0.792079592
atlantic,PR,PR,east,Fajardo,6442,2021,18.35598,-65.57395,18.35598,-65.57395,18.35598,-65.57395,653.4090909,706.2146893,-52.8055984,17.78533751,17.17497554,0.61036197,0.052654015
atlantic,PR,PR,east,Fajardo,6444,2019,18.35547,-65.57403,18.35547,-65.57403,18.35547,-65.57403,539.7727273,536.7231638,3.0495635,27.41461545,25.95016548,1.46444997,0.082433721
atlantic,PR,PR,north,San Juan,6532,2019,18.45192,-66.02245,18.45192,-66.02245,18.45192,-66.02245,56.81818182,56.49717514,0.32100668,1.993822091,4.094276836,-2.100454745,7.57E-04
atlantic,PR,PR,north,San Juan,6535,2019,18.45448,-66.04129,18.45448,-66.04129,18.45448,-66.04129,170.4545455,169.4915254,0.9630201,6.995345925,7.399132994,-0.403787069,0.001781524
atlantic,PR,PR,north,San Juan,6536,2019,18.45491,-66.03983,18.45491,-66.03983,18.45491,-66.03983,113.6363636,112.9943503,0.6420133,6.828603711,4.092672147,2.735931564,7.16E-04
atlantic,PR,PR,north,San Juan,6540,2019,18.45636,-66.04877,18.45636,-66.04877,18.45636,-66.04877,0,0,0,0,0,0,0
atlantic,PR,PR,north,San Juan,6541,2019,18.45609,-66.02988,18.45609,-66.02988,18.45609,-66.02988,142.0454545,141.2429379,0.8025166,0.845304192,0.632954181,0.212350011,0
atlantic,PR,PR,north,San Juan,6543,2019,18.45942,-66.01189,18.45942,-66.01189,18.45942,-66.01189,28.40909091,28.24858757,0.16050334,0.996911045,2.692435028,-1.695523983,3.78E-04
atlantic,PR,PR,north,San Juan,6544,2019,18.46119,-66.00991,18.46119,-66.00991,18.46119,-66.00991,0,0,0,0,0,0,0
atlantic,PR,PR,north,San Juan,6545,2019,18.46264,-66.04299,18.46264,-66.04299,18.46264,-66.04299,0,0,0,0,0,0,0
atlantic,PR,PR,north,San Juan,6548,2019,18.46835,-66.1508,18.46835,-66.1508,18.46835,-66.1508,653.4090909,649.7175141,3.6915768,9.388796114,5.134868588,4.253927526,0.002909539
atlantic,PR,PR,north,San Juan,6551,2019,18.47189,-66.14499,18.47189,-66.14499,18.47189,-66.14499,28.40909091,28.24858757,0.16050334,0.16362259,0.248388983,-0.084766393,0
atlantic,STX,STX,west,Sprat Hole,1018,2017,17.74224,-64.89974,17.74224,-64.89974,17.74224,-64.89974,2073.863636,2062.146893,11.716743,67.99830747,70.86805955,-2.86975208,0.161444013
atlantic,STX,STX,north,Salt River,1023,2017,17.78533,-64.76053,17.78533,-64.76053,17.78533,-64.76053,738.6363636,734.4632768,4.1730868,39.93491031,32.87039768,7.06451263,0.400189478
atlantic,STX,STX,north,Salt River,1024,2017,17.78686,-64.75798,17.78686,-64.75798,17.78686,-64.75798,1420.454545,1525.423729,-104.969184,66.83678943,91.3259439,-24.48915447,0.096574749
atlantic,STX,STX,south,South,1033,2017,17.69822,-64.62501,17.69822,-64.62501,17.69822,-64.62501,1051.136364,1045.19774,5.938624,109.5293537,112.3922472,-2.8628935,0.250907527
atlantic,STX,STX,north,Salt River,1039,2017,17.7843,-64.75804,17.7843,-64.75804,17.7843,-64.75804,85.22727273,84.74576271,0.48151002,9.533897801,9.157892203,0.376005598,0.005020412
atlantic,STX,STX,south,South,1075,2017,17.69895,-64.62971,17.69895,-64.62971,17.69895,-64.62971,511.3636364,508.4745763,2.8890601,22.3901576,19.56961864,2.82053896,0.162968279
atlantic,STX,STX,south,South,1076,2017,17.7013,-64.63713,17.7013,-64.63713,17.7013,-64.63713,1590.909091,1779.661017,-188.751926,32.43067827,22.29527288,10.13540539,0.025588981
atlantic,STX,STX,south,South,1077,2017,17.70898,-64.62505,17.70898,-64.62505,17.70898,-64.62505,1448.863636,1610.169492,-161.305856,18.8552956,34.24536864,-15.39007304,0.051144208
atlantic,STX,STX,east,East/Lang Bank,1109,2017,17.81115,-64.49591,17.81115,-64.49591,17.81115,-64.49591,1534.090909,2259.887006,-725.796097,167.7565285,172.3955817,-4.6390532,1.629164759
atlantic,STX,STX,east,East/Lang Bank,1110,2017,17.81464,-64.49993,17.81464,-64.49993,17.81464,-64.49993,2187.5,2627.118644,-439.618644,136.1131344,143.0006033,-6.8874689,1.139031867
atlantic,STX,STX,east,East/Lang Bank,1111,2017,17.81535,-64.47942,17.81535,-64.47942,17.81535,-64.47942,426.1363636,593.220339,-167.0839754,61.26286166,73.33342136,-12.0705597,0.457628695
atlantic,STX,STX,east,East/Lang Bank,1112,2017,17.81903,-64.50109,17.81903,-64.50109,17.81903,-64.50109,2017.045455,2005.649718,11.395737,176.8448785,218.1133855,-41.268507,1.131573187
atlantic,STX,STX,east,East/Lang Bank,1113,2017,17.82053,-64.49941,17.82053,-64.49941,17.82053,-64.49941,28.40909091,282.4858757,-254.0767848,6.35750556,28.37512028,-22.01761472,7.16E-04
atlantic,STX,STX,north,Salt River,1119,2017,17.79189,-64.74884,17.79189,-64.74884,17.79189,-64.74884,596.5909091,649.7175141,-53.126605,41.14255319,41.63442458,-0.49187139,0.180802173
atlantic,STX,STX,south,South,1132,2017,17.68541,-64.67719,17.68541,-64.67719,17.68541,-64.67719,113.6363636,112.9943503,0.6420133,4.750525944,10.96374898,-6.213223036,0.009440831
atlantic,STX,STX,south,South,1133,2017,17.68855,-64.68384,17.68855,-64.68384,17.68855,-64.68384,142.0454545,141.2429379,0.8025166,34.79588232,47.75833729,-12.96245497,0.157243188
atlantic,STX,STX,south,South,1138,2017,17.69783,-64.62761,17.69783,-64.62761,17.69783,-64.62761,1534.090909,1525.423729,8.66718,62.14929178,45.0583648,17.09092698,0.222975379
atlantic,STX,STX,east,East/Lang Bank,1143,2017,17.79675,-64.47728,17.79675,-64.47728,17.79675,-64.47728,937.5,932.2033898,5.2966102,34.74260985,31.36693192,3.37567793,0.074704669
atlantic,STX,STX,north,Salt River,1149,2017,17.7907,-64.75179,17.7907,-64.75179,17.7907,-64.75179,539.7727273,536.7231638,3.0495635,38.8729667,40.85549644,-1.98252974,0.058573546
atlantic,STX,STX,south,South,1204,2017,17.7066,-64.65866,17.7066,-64.65866,17.7066,-64.65866,965.9090909,960.4519774,5.4571135,22.15143365,21.63781395,0.5136197,0.203267364
atlantic,STX,STX,south,South,1206,2017,17.71147,-64.64917,17.71147,-64.64917,17.71147,-64.64917,937.5,932.2033898,5.2966102,27.68686501,19.63452983,8.05233518,0.179428163
atlantic,STX,STX,south,South,1207,2017,17.72153,-64.62972,17.72153,-64.62972,17.72153,-64.62972,284.0909091,282.4858757,1.6050334,10.43858786,4.890387062,5.548200798,0.004525949
atlantic,STX,STX,south,South,1208,2017,17.7215,-64.62848,17.7215,-64.62848,17.7215,-64.62848,397.7272727,395.480226,2.2470467,4.468260395,6.337904294,-1.869643899,0.026796166
atlantic,STX,STX,east,East/Lang Bank,1215,2017,17.82393,-64.48649,17.82393,-64.48649,17.82393,-64.48649,1477.272727,2005.649718,-528.376991,188.8117857,239.2483675,-50.4365818,1.461601634
atlantic,STX,STX,east,East/Lang Bank,1216,2017,17.82445,-64.4851,17.82445,-64.4851,17.82445,-64.4851,1903.409091,2033.898305,-130.489214,153.4451985,195.2702215,-41.825023,0.883557714
atlantic,STX,STX,north,Salt River,1222,2017,17.78621,-64.75496,17.78621,-64.75496,17.78621,-64.75496,113.6363636,112.9943503,0.6420133,1.913382756,0.913029831,1.000352925,6.47E-04
atlantic,STX,STX,north,Salt River,1223,2017,17.78908,-64.75253,17.78908,-64.75253,17.78908,-64.75253,170.4545455,169.4915254,0.9630201,0.954871004,0.200211356,0.754659648,0
atlantic,STX,STX,north,Salt River,1277,2017,17.78462,-64.75881,17.78462,-64.75881,17.78462,-64.75881,1136.363636,1186.440678,-50.077042,98.26030069,98.98958373,-0.72928304,0.818948444
atlantic,STX,STX,north,Salt River,1278,2017,17.78538,-64.76102,17.78538,-64.76102,17.78538,-64.76102,1022.727273,1073.446328,-50.719055,39.84217567,45.19805537,-5.3558797,0.35250162
atlantic,STX,STX,west,Sprat Hole,1291,2017,17.74039,-64.89951,17.74039,-64.89951,17.74039,-64.89951,596.5909091,593.220339,3.3705701,30.33727611,28.67680588,1.66047023,0.195131504
atlantic,STX,STX,north,Salt River,1293,2017,17.78465,-64.75708,17.78465,-64.75708,17.78465,-64.75708,482.9545455,480.2259887,2.7285568,12.85890359,16.91347311,-4.05456952,0.014958509
atlantic,STX,STX,north,Salt River,1379,2017,17.78206,-64.75699,17.78206,-64.75699,17.78206,-64.75699,909.0909091,1299.435028,-390.3441189,78.14766957,96.79954638,-18.65187681,0.156526899
atlantic,STX,STX,north,Salt River,1380,2017,17.784,-64.75332,17.784,-64.75332,17.784,-64.75332,113.6363636,141.2429379,-27.6065743,5.063703943,4.303180678,0.760523265,0.007155973
atlantic,STX,STX,west,Sprat Hole,1420,2017,17.72054,-64.89236,17.72054,-64.89236,17.72054,-64.89236,1136.363636,1214.689266,-78.32563,49.23330291,52.00180079,-2.76849788,0.066068952
atlantic,STX,STX,west,Sprat Hole,1421,2017,17.72498,-64.89439,17.72498,-64.89439,17.72498,-64.89439,994.3181818,1271.186441,-276.8682592,40.14828197,36.55867921,3.58960276,0.12930033
atlantic,STX,STX,north,Salt River,1423,2017,17.78287,-64.75615,17.78287,-64.75615,17.78287,-64.75615,653.4090909,706.2146893,-52.8055984,38.81153596,48.03065395,-9.21911799,0.224150304
atlantic,STX,STX,west,Sprat Hole,1506,2017,17.71644,-64.88994,17.71644,-64.88994,17.71644,-64.88994,880.6818182,875.7062147,4.9756035,48.95759956,42.3821935,6.57540606,0.072356393
atlantic,STX,STX,west,Sprat Hole,1507,2017,17.71744,-64.8905,17.71744,-64.8905,17.71744,-64.8905,625,649.7175141,-24.7175141,36.16560609,42.01074678,-5.84514069,0.232577729
atlantic,STX,STX,west,Sprat Hole,1509,2017,17.73591,-64.89772,17.73591,-64.89772,17.73591,-64.89772,482.9545455,593.220339,-110.2657935,24.43302543,24.36963175,0.06339368,0.195806573
atlantic,STX,STX,west,Sprat Hole,1510,2017,17.73629,-64.89451,17.73629,-64.89451,17.73629,-64.89451,653.4090909,649.7175141,3.6915768,27.57331084,36.97275169,-9.39944085,0.211840275
atlantic,STX,STX,west,Sprat Hole,1511,2017,17.744,-64.90017,17.744,-64.90017,17.744,-64.90017,1221.590909,1610.169492,-388.578583,58.64131509,66.84529243,-8.20397734,0.260005748
atlantic,STX,STX,south,South,4072,2021,17.68904,-64.67068,17.68904,-64.67068,17.68904,-64.67068,596.5909091,593.220339,3.3705701,3.228493384,0.518230113,2.710263271,0
atlantic,STX,STX,south,South,4077,2021,17.69125,-64.67834,17.69125,-64.67834,17.69125,-64.67834,681.8181818,677.9661017,3.8520801,17.93634811,16.91921243,1.01713568,0.007606668
atlantic,STX,STX,south,South,4078,2021,17.69176,-64.6712,17.69176,-64.6712,17.69176,-64.6712,1392.045455,1384.180791,7.864664,29.11993682,27.91593746,1.20399936,0.01751478
atlantic,STX,STX,south,South,4089,2021,17.69999,-64.6229,17.69999,-64.6229,17.69999,-64.6229,823.8636364,819.2090395,4.6545969,16.59518575,15.15308232,1.44210343,0.020821353
atlantic,STX,STX,south,South,4093,2019,17.6871,-64.65536,17.6871,-64.65536,17.6871,-64.65536,170.4545455,169.4915254,0.9630201,5.977017011,7.879767853,-1.902750842,0.015041972
atlantic,STX,STX,south,South,4097,2019,17.69511,-64.66777,17.69511,-64.66777,17.69511,-64.66777,85.22727273,84.74576271,0.48151002,7.309521389,6.319357571,0.990163818,0.001442425
atlantic,STX,STX,south,South,4099,2021,17.70694,-64.63877,17.70694,-64.63877,17.70694,-64.63877,653.4090909,649.7175141,3.6915768,4.90359425,2.527809944,2.375784306,6.47E-04
atlantic,STX,STX,south,South,4107,2019,17.70504,-64.6574,17.70504,-64.6574,17.70504,-64.6574,653.4090909,649.7175141,3.6915768,4.814630959,3.089871695,1.724759264,6.47E-04
atlantic,STX,STX,south,South,4119,2019,17.71108,-64.65334,17.71108,-64.65334,17.71108,-64.65334,113.6363636,112.9943503,0.6420133,3.622090677,3.725660169,-0.103569492,0.024621384
atlantic,STX,STX,west,Sprat Hole,4132,2021,17.74405,-64.89849,17.74405,-64.89849,17.74405,-64.89849,3409.090909,4011.299435,-602.208526,215.3369447,223.3039769,-7.9670322,1.875042037
atlantic,STX,STX,west,Sprat Hole,4142,2019,17.71651,-64.88952,17.71651,-64.88952,17.71651,-64.88952,482.9545455,649.7175141,-166.7629686,26.03532224,46.1608965,-20.12557426,0.05644486
atlantic,STX,STX,west,Sprat Hole,4143,2019,17.71662,-64.88915,17.71662,-64.88915,17.71662,-64.88915,170.4545455,988.700565,-818.2460195,13.48826476,66.42196277,-52.93369801,0.009244962
atlantic,STX,STX,west,Sprat Hole,4152,2019,17.72579,-64.89577,17.72579,-64.89577,17.72579,-64.89577,1420.454545,1553.672316,-133.217771,40.17241151,56.98225056,-16.80983905,0.071189689
atlantic,STX,STX,west,Sprat Hole,4156,2019,17.73168,-64.89635,17.73168,-64.89635,17.73168,-64.89635,1079.545455,1101.694915,-22.14946,39.63720034,51.89008328,-12.25288294,0.153352885
atlantic,STX,STX,west,Sprat Hole,4164,2019,17.74064,-64.89966,17.74064,-64.89966,17.74064,-64.89966,1022.727273,1016.949153,5.77812,56.45489821,53.23770339,3.21719482,0.087894413
atlantic,STX,STX,west,Sprat Hole,4166,2019,17.74255,-64.89687,17.74255,-64.89687,17.74255,-64.89687,426.1363636,508.4745763,-82.3382127,53.50138343,62.9905652,-9.48918177,0.138548525
atlantic,STX,STX,north,Salt River,4265,2019,17.78059,-64.75503,17.78059,-64.75503,17.78059,-64.75503,56.81818182,56.49717514,0.32100668,4.831810417,11.18623729,-6.354426873,0.001475027
atlantic,STX,STX,north,Salt River,4266,2019,17.78059,-64.75428,17.78059,-64.75428,17.78059,-64.75428,482.9545455,621.4689266,-138.5143811,49.42183941,57.82850768,-8.40666827,0.063919761
atlantic,STX,STX,north,Salt River,4269,2021,17.78502,-64.7593,17.78502,-64.7593,17.78502,-64.7593,312.5,536.7231638,-224.2231638,19.60116363,21.58872153,-1.9875579,0.044766542
atlantic,STX,STX,north,Salt River,4278,2021,17.78626,-64.75544,17.78626,-64.75544,17.78626,-64.75544,170.4545455,169.4915254,0.9630201,0.952081111,0.055368192,0.896712919,0
atlantic,STX,STX,north,Salt River,4279,2021,17.78684,-64.74844,17.78684,-64.74844,17.78684,-64.74844,85.22727273,84.74576271,0.48151002,0.490867771,0.017226836,0.473640935,0
atlantic,STX,STX,north,Salt River,4289,2021,17.78846,-64.74672,17.78846,-64.74672,17.78846,-64.74672,1164.772727,1497.175141,-332.402414,65.43910756,56.69075915,8.74834841,0.438166304
atlantic,STX,STX,north,Salt River,4292,2021,17.78867,-64.75616,17.78867,-64.75616,17.78867,-64.75616,653.4090909,1016.949153,-363.5400621,22.86298503,42.07433158,-19.21134655,0.029764917
atlantic,STX,STX,north,Salt River,4293,2021,17.78879,-64.74941,17.78879,-64.74941,17.78879,-64.74941,596.5909091,593.220339,3.3705701,58.43951042,55.76775226,2.67175816,0.012661249
atlantic,STX,STX,north,Salt River,4303,2021,17.78957,-64.75134,17.78957,-64.75134,17.78957,-64.75134,511.3636364,706.2146893,-194.8510529,25.30168705,29.88047898,-4.57879193,0.003223892
atlantic,STX,STX,north,Salt River,4312,2019,17.78409,-64.75974,17.78409,-64.75974,17.78409,-64.75974,142.0454545,141.2429379,0.8025166,11.7343875,12.93760028,-1.20321278,0.005586775
atlantic,STX,STX,north,Salt River,4313,2019,17.78419,-64.75796,17.78419,-64.75796,17.78419,-64.75796,312.5,310.7344633,1.7655367,9.911326045,6.986262938,2.925063107,0.018881661
atlantic,STX,STX,north,Salt River,4316,2019,17.78471,-64.75882,17.78471,-64.75882,17.78471,-64.75882,454.5454545,451.9774011,2.5680534,28.52725238,35.24906678,-6.7218144,0.052057043
atlantic,STX,STX,north,Salt River,4317,2019,17.78479,-64.75723,17.78479,-64.75723,17.78479,-64.75723,227.2727273,225.9887006,1.2840267,8.061230562,5.996718983,2.064511579,0.001442425
atlantic,STX,STX,north,Salt River,4322,2019,17.78541,-64.76117,17.78541,-64.76117,17.78541,-64.76117,511.3636364,508.4745763,2.8890601,27.13259026,29.26884469,-2.13625443,0.1868317
atlantic,STX,STX,north,Salt River,4322,2021,17.79065,-64.75218,17.79065,-64.75218,17.79065,-64.75218,369.3181818,451.9774011,-82.6592193,61.95276567,80.05210729,-18.09934162,0.656708705
atlantic,STX,STX,north,Salt River,4323,2019,17.78549,-64.75631,17.78549,-64.75631,17.78549,-64.75631,625,621.4689266,3.5310734,44.51271909,37.17861401,7.33410508,0.389077539
atlantic,STX,STX,north,Salt River,4330,2021,17.79163,-64.74812,17.79163,-64.74812,17.79163,-64.74812,255.6818182,254.2372881,1.4445301,30.08518866,25.73796661,4.34722205,0.006416265
atlantic,STX,STX,north,Salt River,4346,2019,17.78876,-64.75593,17.78876,-64.75593,17.78876,-64.75593,710.2272727,706.2146893,4.0125834,24.87336032,17.72042881,7.15293151,0.041901581
atlantic,STX,STX,north,Salt River,4355,2019,17.78903,-64.74952,17.78903,-64.74952,17.78903,-64.74952,255.6818182,254.2372881,1.4445301,30.01105662,24.07450203,5.93655459,0.157732609
atlantic,STX,STX,north,Salt River,4356,2019,17.78965,-64.74818,17.78965,-64.74818,17.78965,-64.74818,113.6363636,112.9943503,0.6420133,0.654490361,0.21863774,0.435852621,0
atlantic,STX,STX,north,Salt River,4361,2019,17.79078,-64.75346,17.79078,-64.75346,17.79078,-64.75346,56.81818182,56.49717514,0.32100668,0.30747556,0.089978475,0.217497085,0
atlantic,STX,STX,north,Salt River,4362,2019,17.79045,-64.75185,17.79045,-64.75185,17.79045,-64.75185,426.1363636,423.7288136,2.40755,28.35830346,22.81075113,5.54755233,0.026537565
atlantic,STX,STX,east,East/Lang Bank,4366,2021,17.79965,-64.47679,17.79965,-64.47679,17.79965,-64.47679,795.4545455,790.960452,4.4940935,36.09201785,41.77474277,-5.68272492,0.202449117
atlantic,STX,STX,east,East/Lang Bank,4379,2021,17.80236,-64.48253,17.80236,-64.48253,17.80236,-64.48253,1250,1553.672316,-303.672316,76.13724634,80.32539655,-4.18815021,0.534050465
atlantic,STX,STX,east,East/Lang Bank,4380,2021,17.80234,-64.45738,17.80234,-64.45738,17.80234,-64.45738,880.6818182,875.7062147,4.9756035,61.20231281,79.95587056,-18.75355775,0.110823256
atlantic,STX,STX,east,East/Lang Bank,4382,2021,17.80283,-64.49682,17.80283,-64.49682,17.80283,-64.49682,965.9090909,1468.926554,-503.0174631,42.39072071,54.72560107,-12.33488036,0.232298906
atlantic,STX,STX,east,East/Lang Bank,4385,2019,17.79952,-64.47838,17.79952,-64.47838,17.79952,-64.47838,3778.409091,3757.062147,21.346944,151.7476899,126.7702179,24.977472,0.633586448
atlantic,STX,STX,east,East/Lang Bank,4389,2019,17.80066,-64.4729,17.80066,-64.4729,17.80066,-64.4729,426.1363636,536.7231638,-110.5868002,71.35024053,77.61910023,-6.2688597,0.99302574
atlantic,STX,STX,east,East/Lang Bank,4389,2021,17.80592,-64.50377,17.80592,-64.50377,17.80592,-64.50377,653.4090909,762.7118644,-109.3027735,36.77323247,53.63582797,-16.8625955,0.223121716
atlantic,STX,STX,east,East/Lang Bank,4393,2019,17.80148,-64.50202,17.80148,-64.50202,17.80148,-64.50202,994.3181818,1949.152542,-954.8343602,74.47786,116.1924346,-41.7145746,0.670588469
atlantic,STX,STX,east,East/Lang Bank,4393,2021,17.80685,-64.4934,17.80685,-64.4934,17.80685,-64.4934,994.3181818,1271.186441,-276.8682592,48.73562492,54.33663401,-5.60100909,0.373453925
atlantic,STX,STX,east,East/Lang Bank,4402,2019,17.80372,-64.4828,17.80372,-64.4828,17.80372,-64.4828,681.8181818,790.960452,-109.1422702,30.25460244,40.72421927,-10.46961683,0.209487216
atlantic,STX,STX,east,East/Lang Bank,4408,2019,17.80572,-64.45976,17.80572,-64.45976,17.80572,-64.45976,1505.681818,1497.175141,8.506677,85.81315216,87.02936469,-1.21621253,0.152863156
atlantic,STX,STX,east,East/Lang Bank,4408,2021,17.81227,-64.49013,17.81227,-64.49013,17.81227,-64.49013,568.1818182,1016.949153,-448.7673348,23.96398583,30.49782153,-6.5338357,0.120504881
atlantic,STX,STX,east,East/Lang Bank,4411,2019,17.80581,-64.50138,17.80581,-64.50138,17.80581,-64.50138,625,621.4689266,3.5310734,64.91949108,94.22437949,-29.30488841,0.102407785
atlantic,STX,STX,east,East/Lang Bank,4411,2021,17.81488,-64.45996,17.81488,-64.45996,17.81488,-64.45996,1022.727273,1016.949153,5.77812,57.56194442,64.7327774,-7.17083298,0.204231493
atlantic,STX,STX,east,East/Lang Bank,4412,2019,17.80612,-64.46411,17.80612,-64.46411,17.80612,-64.46411,738.6363636,734.4632768,4.1730868,32.42159215,31.34359299,1.07799916,0.062256879
atlantic,STX,STX,east,East/Lang Bank,4415,2021,17.82076,-64.50078,17.82076,-64.50078,17.82076,-64.50078,710.2272727,706.2146893,4.0125834,5.12210652,3.123726158,1.998380362,6.47E-04
atlantic,STX,STX,east,East/Lang Bank,4420,2019,17.81066,-64.47383,17.81066,-64.47383,17.81066,-64.47383,1250,1242.937853,7.062147,71.50815221,80.88934525,-9.38119304,0.256109829
atlantic,STX,STX,east,East/Lang Bank,4426,2019,17.81339,-64.46237,17.81339,-64.46237,17.81339,-64.46237,852.2727273,1384.180791,-531.9080637,78.04362217,127.0998099,-49.05618773,0.142962944
atlantic,STX,STX,east,East/Lang Bank,4428,2021,17.83331,-64.45361,17.83331,-64.45361,17.83331,-64.45361,1505.681818,1497.175141,8.506677,96.74865255,118.9645553,-22.21590275,0.301491382
atlantic,STX,STX,east,East/Lang Bank,4429,2021,17.83434,-64.45164,17.83434,-64.45164,17.83434,-64.45164,1136.363636,1129.943503,6.420133,102.803975,126.4282739,-23.6242989,0.245299451
atlantic,STX,STX,east,East/Lang Bank,4430,2019,17.82136,-64.49477,17.82136,-64.49477,17.82136,-64.49477,28.40909091,28.24858757,0.16050334,5.18855849,6.912,-1.72344151,0.015041972
atlantic,STX,STX,east,East/Lang Bank,4431,2019,17.82511,-64.48109,17.82511,-64.48109,17.82511,-64.48109,596.5909091,593.220339,3.3705701,29.75137387,32.27190028,-2.52052641,0.189915223
atlantic,STX,STX,east,East/Lang Bank,4432,2019,17.82557,-64.49556,17.82557,-64.49556,17.82557,-64.49556,1306.818182,1299.435028,7.383154,63.1488362,69.62837893,-6.47954273,0.423424516
atlantic,STX,STX,east,East/Lang Bank,4434,2019,17.82839,-64.47005,17.82839,-64.47005,17.82839,-64.47005,539.7727273,536.7231638,3.0495635,62.52321837,65.2730048,-2.74978643,0.751740539
atlantic,STX,STX,north,Salt River,4440,2019,17.78372,-64.74928,17.78372,-64.74928,17.78372,-64.74928,28.40909091,28.24858757,0.16050334,0.16362259,0.061846554,0.101776036,0
atlantic,STX,STX,north,Salt River,4441,2019,17.78404,-64.74903,17.78404,-64.74903,17.78404,-64.74903,113.6363636,112.9943503,0.6420133,3.987644181,9.527920904,-5.540276723,0.00151328
atlantic,STTSTJ,STJ,south,Tektite,5089,2019,18.30541,-64.71229,18.30541,-64.71229,18.30541,-64.71229,227.2727273,225.9887006,1.2840267,5.085657908,2.374203672,2.711454236,0.001939692
atlantic,STTSTJ,STJ,south,Tektite,5096,2019,18.30744,-64.71985,18.30744,-64.71985,18.30744,-64.71985,1022.727273,1101.694915,-78.967642,135.5168748,167.3437679,-31.8268931,0.54614276
atlantic,STTSTJ,STJ,south,Tektite,5114,2019,18.30987,-64.71704,18.30987,-64.71704,18.30987,-64.71704,426.1363636,423.7288136,2.40755,63.38191235,77.33010226,-13.94818991,0.78114634
atlantic,STTSTJ,STJ,south,Tektite,5121,2021,18.30357,-64.71097,18.30357,-64.71097,18.30357,-64.71097,994.3181818,2175.141243,-1180.823061,18.82333611,25.41480898,-6.59147287,0.029845462
atlantic,STTSTJ,STJ,south,Tektite,5130,2021,18.30555,-64.71277,18.30555,-64.71277,18.30555,-64.71277,0,0,0,0,0,0,0
atlantic,STTSTJ,STJ,south,Tektite,5140,2021,18.30724,-64.71382,18.30724,-64.71382,18.30724,-64.71382,28.40909091,28.24858757,0.16050334,0.136758052,0.00599226,0.130765792,0
atlantic,STTSTJ,STJ,south,Tektite,5154,2021,18.30902,-64.71287,18.30902,-64.71287,18.30902,-64.71287,1164.772727,2288.135593,-1123.362866,10.78767713,6.614962825,4.172714305,0.025157872
atlantic,STTSTJ,STJ,south,Tektite,5166,2021,18.31026,-64.72176,18.31026,-64.72176,18.31026,-64.72176,1022.727273,2288.135593,-1265.40832,37.16517557,56.88996672,-19.72479115,0.192861181
atlantic,STTSTJ,STT,south,Brewer's Bay,5177,2019,18.32859,-64.9714,18.32859,-64.9714,18.32859,-64.9714,454.5454545,1242.937853,-788.3923985,55.64354218,90.20292011,-34.55937793,0.793808864
atlantic,STTSTJ,STJ,east,Newfound,5182,2019,18.33353,-64.66028,18.33353,-64.66028,18.33353,-64.66028,738.6363636,1553.672316,-815.0359524,49.420827,51.71545706,-2.29463006,0.520253504
atlantic,STTSTJ,STJ,east,Newfound,5188,2019,18.33613,-64.66216,18.33613,-64.66216,18.33613,-64.66216,1306.818182,1694.915254,-388.097072,92.64587334,98.42446288,-5.77858954,0.968928978
atlantic,STTSTJ,STT,west,Sava,5202,2019,18.33612,-65.07932,18.33612,-65.07932,18.33612,-65.07932,653.4090909,875.7062147,-222.2971238,66.43105495,57.06028034,9.37077461,0.717852718
atlantic,STTSTJ,STT,south,Brewer's Bay,5204,2019,18.33896,-64.97864,18.33896,-64.97864,18.33896,-64.97864,4687.5,19689.26554,-15001.76554,42.15003366,43.7808996,-1.63086594,0.239455647
atlantic,STTSTJ,STT,west,Sava,5206,2019,18.33835,-65.07545,18.33835,-65.07545,18.33835,-65.07545,28.40909091,338.9830508,-310.5739599,7.002045829,7.935023051,-0.932977222,0.001442425
atlantic,STTSTJ,STT,south,Brewer's Bay,5212,2021,18.32683,-64.97369,18.32683,-64.97369,18.32683,-64.97369,625,932.2033898,-307.2033898,17.52414949,20.06283712,-2.53868763,0.032776885
atlantic,STTSTJ,STJ,west,Steven Cay,5215,2021,18.33043,-64.80956,18.33043,-64.80956,18.33043,-64.80956,2301.136364,3107.344633,-806.208269,58.78902859,55.81011237,2.97891622,0.032941194
atlantic,STTSTJ,STJ,east,Newfound,5218,2019,18.34426,-64.66076,18.34426,-64.66076,18.34426,-64.66076,369.3181818,988.700565,-619.3823832,14.57454071,20.07959062,-5.50504991,0.07840504
atlantic,STTSTJ,STJ,west,Steven Cay,5218,2021,18.33136,-64.80915,18.33136,-64.80915,18.33136,-64.80915,1193.181818,1412.429379,-219.247561,69.39493643,81.68589441,-12.29095798,0.154368204
