basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,fxnGroup,density_ind_m2,biomass_g_m2,density_ind_PSU,biomass_kg_PSU,density_ind_ha,biomass_kg_ha
atlantic,FLK,upper,,inshore,2016,1255U,24.93386965,-80.55018607,24.93386965,-80.55018607,,ISOL_HR,excavator,,,16.0715,3.320497731,907.9943503,187.5987419
atlantic,FLK,upper,,inshore,2016,1255U,24.93386965,-80.55018607,24.93386965,-80.55018607,,ISOL_HR,scraper,,,35,0.619937092,1977.40113,35.02469446
atlantic,FLK,upper,,inshore,2016,1256U,24.93743881,-80.54765988,24.93743881,-80.54765988,,ISOL_HR,excavator,,,12.625,3.508384432,713.2768362,198.2138097
atlantic,FLK,upper,,inshore,2016,1256U,24.93743881,-80.54765988,24.93743881,-80.54765988,,ISOL_HR,scraper,,,26.75,0.246179303,1511.299435,13.9084352
atlantic,FLK,upper,,inshore,2016,1257U,24.90400535,-80.61690048,24.90400535,-80.61690048,,ISOL_MR,excavator,,,9.25,0.771175418,522.5988701,43.56923266
atlantic,FLK,upper,,inshore,2016,1257U,24.90400535,-80.61690048,24.90400535,-80.61690048,,ISOL_MR,scraper,,,24.25,0.257574667,1370.056497,14.55224107
atlantic,FLK,upper,,inshore,2016,1258U,24.90363931,-80.61613896,24.90363931,-80.61613896,,ISOL_HR,excavator,,,8.125,5.012942826,459.039548,283.2171088
atlantic,FLK,upper,,inshore,2016,1258U,24.90363931,-80.61613896,24.90363931,-80.61613896,,ISOL_HR,scraper,,,17.25,0.172270542,974.5762712,9.732798983
atlantic,FLK,upper,,offshore,2016,1262U,24.86801634,-80.58508289,24.86801634,-80.58508289,,CONT_LR,excavator,,,0,0,0,0
atlantic,FLK,upper,,offshore,2016,1262U,24.86801634,-80.58508289,24.86801634,-80.58508289,,CONT_LR,scraper,,,1.5,0.003708034,84.74576271,0.209493446
atlantic,FLK,upper,,offshore,2018,1287U,24.88579073,-80.55222373,24.88579073,-80.55222373,,SPGR_HR,excavator,,,3.75,0.872298115,211.8644068,49.28237938
atlantic,FLK,upper,,offshore,2018,1287U,24.88579073,-80.55222373,24.88579073,-80.55222373,,SPGR_HR,scraper,,,4.25,0.168317956,240.1129944,9.50948904
atlantic,FLK,upper,,offshore,2016,1312U,24.90710734,-80.53040928,24.90710734,-80.53040928,,CONT_LR,excavator,,,1,0.846447628,56.49717514,47.82189989
atlantic,FLK,upper,,offshore,2016,1312U,24.90710734,-80.53040928,24.90710734,-80.53040928,,CONT_LR,scraper,,,9.5,1.514473048,536.7231638,85.56344904
atlantic,FLK,upper,,offshore,2016,1345U,24.91022677,-80.5236203,24.91022677,-80.5236203,,SPGR_LR,excavator,,,0,0,0,0
atlantic,FLK,upper,,offshore,2016,1345U,24.91022677,-80.5236203,24.91022677,-80.5236203,,SPGR_LR,scraper,,,9.75,0.268264736,550.8474576,15.15619977
atlantic,FLK,upper,,offshore,2018,1347U,24.88436527,-80.55630933,24.88436527,-80.55630933,,SPGR_LR,excavator,,,3.5,0.492381478,197.740113,27.8181626
atlantic,FLK,upper,,offshore,2018,1347U,24.88436527,-80.55630933,24.88436527,-80.55630933,,SPGR_LR,scraper,,,19.75,0.722547678,1115.819209,40.82190271
atlantic,FLK,upper,,offshore,2018,1348U,24.88588467,-80.56202527,24.88588467,-80.56202527,,SPGR_LR,excavator,,,0,0,0,0
atlantic,FLK,upper,,offshore,2018,1348U,24.88588467,-80.56202527,24.88588467,-80.56202527,,SPGR_LR,scraper,,,6.5,0.4404852,367.2316384,24.88616949
atlantic,FLK,upper,,offshore,2018,1387U,24.89741372,-80.53789817,24.89741372,-80.53789817,,SPGR_HR,excavator,,,1.5,0.69627431,84.74576271,39.33753164
atlantic,FLK,upper,,offshore,2018,1387U,24.89741372,-80.53789817,24.89741372,-80.53789817,,SPGR_HR,scraper,,,5.25,0.038307683,296.6101695,2.164275876
atlantic,FLK,upper,,offshore,2018,1389U,24.89342506,-80.54090462,24.89342506,-80.54090462,,SPGR_HR,excavator,,,0.5,0.095760185,28.24858757,5.410179944
atlantic,FLK,upper,,offshore,2018,1389U,24.89342506,-80.54090462,24.89342506,-80.54090462,,SPGR_HR,scraper,,,25.5,0.616030721,1440.677966,34.80399554
atlantic,FLK,upper,,inshore,2018,1514U,24.94523,-80.55161,24.94523,-80.55161,,ISOL_LR,excavator,,,0,0,0,0
atlantic,FLK,upper,,inshore,2018,1514U,24.94523,-80.55161,24.94523,-80.55161,,ISOL_LR,scraper,,,0,0,0,0
atlantic,FLK,upper,,inshore,2018,1557H,24.93833,-80.54983,24.93833,-80.54983,,ISOL_LR,excavator,,,0,0,0,0
atlantic,FLK,upper,,inshore,2018,1557H,24.93833,-80.54983,24.93833,-80.54983,,ISOL_LR,scraper,,,0,0,0,0
atlantic,FLK,upper,,inshore,2018,1557U,24.93808,-80.54971,24.93808,-80.54971,,ISOL_MR,excavator,,,2,0.785388638,112.9943503,44.37223944
atlantic,FLK,upper,,inshore,2018,1557U,24.93808,-80.54971,24.93808,-80.54971,,ISOL_MR,scraper,,,3.5,0.049151533,197.740113,2.776922768
atlantic,PR,east,,culebra,2016,1005,18.32018,-65.3327,18.32018,-65.3327,,PVMT,excavator,,,0,0,0,0
atlantic,PR,east,,culebra,2016,1005,18.32018,-65.3327,18.32018,-65.3327,,PVMT,scraper,,,0,0,0,0
atlantic,PR,east,,culebra,2016,1009,18.3269,-65.33095,18.3269,-65.33095,,AGRF,excavator,,,15.5,0.821673593,875.7062147,46.42223689
atlantic,PR,east,,culebra,2016,1009,18.3269,-65.33095,18.3269,-65.33095,,AGRF,scraper,,,16.5,1.059532164,932.2033898,59.86057424
atlantic,PR,east,,culebra,2016,1013,18.31184,-65.31681,18.31184,-65.31681,,SCR,excavator,,,0,0,0,0
atlantic,PR,east,,culebra,2016,1013,18.31184,-65.31681,18.31184,-65.31681,,SCR,scraper,,,18,0.034569098,1016.949153,1.953056384
atlantic,PR,east,,culebra,2016,1017,18.32151,-65.32755,18.32151,-65.32755,,SCR,excavator,,,0,0,0,0
atlantic,PR,east,,culebra,2016,1017,18.32151,-65.32755,18.32151,-65.32755,,SCR,scraper,,,0,0,0,0
atlantic,PR,east,,fajardo,2016,1020,18.35498,-65.56694,18.35498,-65.56694,,PTRF,excavator,,,4,0.138500122,225.9887006,7.82486565
atlantic,PR,east,,fajardo,2016,1020,18.35498,-65.56694,18.35498,-65.56694,,PTRF,scraper,,,14,0.76032238,790.960452,42.95606667
atlantic,PR,east,,fajardo,2016,1029,18.33913,-65.55685,18.33913,-65.55685,,PTRF,excavator,,,0,0,0,0
atlantic,PR,east,,fajardo,2016,1029,18.33913,-65.55685,18.33913,-65.55685,,PTRF,scraper,,,4,0.133812316,225.9887006,7.560017853
atlantic,PR,east,,fajardo,2016,1031,18.33812,-65.5616,18.33812,-65.5616,,PVMT,excavator,,,2.5,0.16689105,141.2429379,9.428872881
atlantic,PR,east,,fajardo,2016,1031,18.33812,-65.5616,18.33812,-65.5616,,PVMT,scraper,,,9.5,0.274015745,536.7231638,15.48111554
atlantic,PR,east,,fajardo,2016,1037,18.34444,-65.56046,18.34444,-65.56046,,AGRF,excavator,,,0,0,0,0
atlantic,PR,east,,fajardo,2016,1037,18.34444,-65.56046,18.34444,-65.56046,,AGRF,scraper,,,0,0,0,0
atlantic,PR,east,,culebra,2019,6320,18.30126,-65.31244,18.30126,-65.31244,,PTRF,excavator,,,1.5,0.204658057,84.74576271,11.56260209
atlantic,PR,east,,culebra,2019,6320,18.30126,-65.31244,18.30126,-65.31244,,PTRF,scraper,,,6.5,0.040597846,367.2316384,2.293663616
atlantic,PR,east,,culebra,2019,6330,18.3041,-65.312,18.3041,-65.312,,SCR,excavator,,,1.5,0.391862344,84.74576271,22.13911548
atlantic,PR,east,,culebra,2019,6330,18.3041,-65.312,18.3041,-65.312,,SCR,scraper,,,1,0.023835007,56.49717514,1.346610565
atlantic,PR,east,,culebra,2021,6344,18.30559,-65.31516,18.30559,-65.31516,,PTRF,excavator,,,0.5,0.211455376,28.24858757,11.94663141
atlantic,PR,east,,culebra,2021,6344,18.30559,-65.31516,18.30559,-65.31516,,PTRF,scraper,,,15,0.165604893,847.4576271,9.356208644
atlantic,PR,east,,culebra,2021,6367,18.3145,-65.31828,18.3145,-65.31828,,BDRK,excavator,,,0,0,0,0
atlantic,PR,east,,culebra,2021,6367,18.3145,-65.31828,18.3145,-65.31828,,BDRK,scraper,,,5,0.002819917,282.4858757,0.159317345
atlantic,PR,east,,fajardo,2019,6391,18.33794,-65.55695,18.33794,-65.55695,,AGRF,excavator,,,0.5,0.190141694,28.24858757,10.74246859
atlantic,PR,east,,fajardo,2019,6391,18.33794,-65.55695,18.33794,-65.55695,,AGRF,scraper,,,5.5,0.076459777,310.7344633,4.319761412
atlantic,PR,east,,culebra,2021,6395,18.32128,-65.33337,18.32128,-65.33337,,PVMT,excavator,,,0.5,0.258674306,28.24858757,14.61436757
atlantic,PR,east,,fajardo,2019,6395,18.34126,-65.57332,18.34126,-65.57332,,SCR,excavator,,,2.5,0.011354066,141.2429379,0.641472655
atlantic,PR,east,,culebra,2021,6395,18.32128,-65.33337,18.32128,-65.33337,,PVMT,scraper,,,7.5,0.008568816,423.7288136,0.484113898
atlantic,PR,east,,fajardo,2019,6395,18.34126,-65.57332,18.34126,-65.57332,,SCR,scraper,,,1,0.033861613,56.49717514,1.91308548
atlantic,PR,east,,fajardo,2019,6398,18.34248,-65.56769,18.34248,-65.56769,,SCR,excavator,,,0,0,0,0
atlantic,PR,east,,fajardo,2019,6398,18.34248,-65.56769,18.34248,-65.56769,,SCR,scraper,,,0,0,0,0
atlantic,PR,east,,fajardo,2019,6402,18.34369,-65.57078,18.34369,-65.57078,,PTRF,excavator,,,2,0.001024806,112.9943503,0.057898644
atlantic,PR,east,,fajardo,2019,6402,18.34369,-65.57078,18.34369,-65.57078,,PTRF,scraper,,,30,0.07964941,1694.915254,4.499966667
atlantic,PR,east,,fajardo,2019,6403,18.34462,-65.57417,18.34462,-65.57417,,PTRF,excavator,,,6,0.118447787,338.9830508,6.691965367
atlantic,PR,east,,fajardo,2019,6403,18.34462,-65.57417,18.34462,-65.57417,,PTRF,scraper,,,13,0.37993905,734.4632768,21.46548305
atlantic,PR,east,,culebra,2021,6407,18.32425,-65.33233,18.32425,-65.33233,,SCR,excavator,,,0,0,0,0
atlantic,PR,east,,culebra,2021,6407,18.32425,-65.33233,18.32425,-65.33233,,SCR,scraper,,,0,0,0,0
atlantic,PR,east,,fajardo,2019,6408,18.34541,-65.56293,18.34541,-65.56293,,AGRF,excavator,,,4,0.169555948,225.9887006,9.57943209
atlantic,PR,east,,fajardo,2019,6408,18.34541,-65.56293,18.34541,-65.56293,,AGRF,scraper,,,11.5,0.17441317,649.7175141,9.853851412
atlantic,PR,east,,culebra,2021,6411,18.33053,-65.33249,18.33053,-65.33249,,AGRF,excavator,,,3,0.644931672,169.4915254,36.43681763
atlantic,PR,east,,culebra,2021,6411,18.33053,-65.33249,18.33053,-65.33249,,AGRF,scraper,,,6.5,0.113723775,367.2316384,6.425072034
atlantic,PR,east,,fajardo,2019,6414,18.34908,-65.5779,18.34908,-65.5779,,SCR,excavator,,,0,0,0,0
atlantic,PR,east,,fajardo,2019,6414,18.34908,-65.5779,18.34908,-65.5779,,SCR,scraper,,,2,0.066033881,112.9943503,3.73072774
atlantic,PR,east,,fajardo,2021,6420,18.34494,-65.57377,18.34494,-65.57377,,PTRF,excavator,,,1,0.019170126,56.49717514,1.083057966
atlantic,PR,east,,fajardo,2021,6420,18.34494,-65.57377,18.34494,-65.57377,,PTRF,scraper,,,18.5,0.05117546,1045.19774,2.891268927
atlantic,PR,east,,fajardo,2019,6437,18.35448,-65.56693,18.35448,-65.56693,,AGRF,excavator,,,6,0.319385522,338.9830508,18.04437977
atlantic,PR,east,,fajardo,2021,6437,18.35495,-65.57593,18.35495,-65.57593,,SCR,excavator,,,1,0.571020635,56.49717514,32.26105282
atlantic,PR,east,,fajardo,2019,6437,18.35448,-65.56693,18.35448,-65.56693,,AGRF,scraper,,,13,0.365498936,734.4632768,20.6496574
atlantic,PR,east,,fajardo,2021,6437,18.35495,-65.57593,18.35495,-65.57593,,SCR,scraper,,,1,0.043332969,56.49717514,2.448190339
atlantic,PR,east,,fajardo,2021,6442,18.35598,-65.57395,18.35598,-65.57395,,PVMT,excavator,,,4,0.0820401,225.9887006,4.635033898
atlantic,PR,east,,fajardo,2021,6442,18.35598,-65.57395,18.35598,-65.57395,,PVMT,scraper,,,2,0.023328243,112.9943503,1.317979831
atlantic,PR,east,,fajardo,2019,6444,18.35547,-65.57403,18.35547,-65.57403,,PVMT,excavator,,,1.5,0.086932804,84.74576271,4.911457853
atlantic,PR,east,,fajardo,2019,6444,18.35547,-65.57403,18.35547,-65.57403,,PVMT,scraper,,,0.5,0.0516132,28.24858757,2.916
atlantic,PR,north,,fajardo,2016,2031,18.46334,-66.05654,18.46334,-66.05654,,SCR,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2016,2031,18.46334,-66.05654,18.46334,-66.05654,,SCR,scraper,,,2,0.001264869,112.9943503,0.071461525
atlantic,PR,north,,fajardo,2016,2032,18.46289,-66.00464,18.46289,-66.00464,,AGRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2016,2032,18.46289,-66.00464,18.46289,-66.00464,,AGRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2016,2046,18.45371,-66.02283,18.45371,-66.02283,,AGRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2016,2046,18.45371,-66.02283,18.45371,-66.02283,,AGRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6532,18.45192,-66.02245,18.45192,-66.02245,,PTRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6532,18.45192,-66.02245,18.45192,-66.02245,,PTRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6535,18.45448,-66.04129,18.45448,-66.04129,,PTRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6535,18.45448,-66.04129,18.45448,-66.04129,,PTRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6536,18.45491,-66.03983,18.45491,-66.03983,,PTRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6536,18.45491,-66.03983,18.45491,-66.03983,,PTRF,scraper,,,0.5,0.066046891,28.24858757,3.731462768
atlantic,PR,north,,fajardo,2019,6540,18.45636,-66.04877,18.45636,-66.04877,,PTRF,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6540,18.45636,-66.04877,18.45636,-66.04877,,PTRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6541,18.45609,-66.02988,18.45609,-66.02988,,PTRF,excavator,,,1.5,0.007539296,84.74576271,0.425948927
atlantic,PR,north,,fajardo,2019,6541,18.45609,-66.02988,18.45609,-66.02988,,PTRF,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6543,18.45942,-66.01189,18.45942,-66.01189,,PVMT,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6543,18.45942,-66.01189,18.45942,-66.01189,,PVMT,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6544,18.46119,-66.00991,18.46119,-66.00991,,PVMT,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6544,18.46119,-66.00991,18.46119,-66.00991,,PVMT,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6545,18.46264,-66.04299,18.46264,-66.04299,,PVMT,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6545,18.46264,-66.04299,18.46264,-66.04299,,PVMT,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6548,18.46835,-66.1508,18.46835,-66.1508,,PVMT,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6548,18.46835,-66.1508,18.46835,-66.1508,,PVMT,scraper,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6551,18.47189,-66.14499,18.47189,-66.14499,,PVMT,excavator,,,0,0,0,0
atlantic,PR,north,,fajardo,2019,6551,18.47189,-66.14499,18.47189,-66.14499,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,laParguera,2016,3037,17.92586,-67.08847,17.92586,-67.08847,,AGRF,excavator,,,2.5,0.379217791,141.2429379,21.42473395
atlantic,PR,south,,laParguera,2016,3037,17.92586,-67.08847,17.92586,-67.08847,,AGRF,scraper,,,9.5,0.544823369,536.7231638,30.7809813
atlantic,PR,south,,laParguera,2016,3038,17.93944,-67.03694,17.93944,-67.03694,,AGRF,excavator,,,2,0.125554854,112.9943503,7.093494576
atlantic,PR,south,,laParguera,2016,3038,17.93944,-67.03694,17.93944,-67.03694,,AGRF,scraper,,,3.5,0.081874671,197.740113,4.625687627
atlantic,PR,south,,laParguera,2016,3048,17.92213,-66.99948,17.92213,-66.99948,,PTRF,excavator,,,1.5,0.34203717,84.74576271,19.3241339
atlantic,PR,south,,laParguera,2016,3048,17.92213,-66.99948,17.92213,-66.99948,,PTRF,scraper,,,7,0.371997039,395.480226,21.01678186
atlantic,PR,south,,laParguera,2016,3049,17.92854,-66.97656,17.92854,-66.97656,,PTRF,excavator,,,1.5,0.259862842,84.74576271,14.6815165
atlantic,PR,south,,laParguera,2016,3049,17.92854,-66.97656,17.92854,-66.97656,,PTRF,scraper,,,7,0.254981486,395.480226,14.40573367
atlantic,PR,south,,laParguera,2016,3050,17.94373,-67.07207,17.94373,-67.07207,,PTRF,excavator,,,0.5,0.079126196,28.24858757,4.470406554
atlantic,PR,south,,laParguera,2016,3050,17.94373,-67.07207,17.94373,-67.07207,,PTRF,scraper,,,3,0.116358585,169.4915254,6.573931356
atlantic,PR,south,,jobosBay,2016,3059,17.8891,-66.27213,17.8891,-66.27213,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3059,17.8891,-66.27213,17.8891,-66.27213,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3061,17.912,-66.1142,17.912,-66.1142,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3061,17.912,-66.1142,17.912,-66.1142,,PVMT,scraper,,,6.5,0.151062855,367.2316384,8.534624576
atlantic,PR,south,,jobosBay,2016,3062,17.9324,-66.0336,17.9324,-66.0336,,AGRF,excavator,,,2,0.068909539,112.9943503,3.893194294
atlantic,PR,south,,jobosBay,2016,3062,17.9324,-66.0336,17.9324,-66.0336,,AGRF,scraper,,,10,0.693956407,564.9717514,39.20657667
atlantic,PR,south,,laParguera,2016,3077,17.92023,-67.00885,17.92023,-67.00885,,AGRF,excavator,,,1.5,0.208479609,84.74576271,11.77850898
atlantic,PR,south,,laParguera,2016,3077,17.92023,-67.00885,17.92023,-67.00885,,AGRF,scraper,,,14,0.385010611,790.960452,21.75201192
atlantic,PR,south,,jobosBay,2016,3090,17.9265,-66.1299,17.9265,-66.1299,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3090,17.9265,-66.1299,17.9265,-66.1299,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3091,17.9366,-66.0406,17.9366,-66.0406,,AGRF,excavator,,,0.5,0.001378676,28.24858757,0.077891299
atlantic,PR,south,,jobosBay,2016,3091,17.9366,-66.0406,17.9366,-66.0406,,AGRF,scraper,,,1.5,0.032253817,84.74576271,1.822249548
atlantic,PR,south,,laParguera,2016,3093,17.91831,-67.10453,17.91831,-67.10453,,AGRF,excavator,,,1,0.090447522,56.49717514,5.110029492
atlantic,PR,south,,laParguera,2016,3093,17.91831,-67.10453,17.91831,-67.10453,,AGRF,scraper,,,1.5,0.192795931,84.74576271,10.89242548
atlantic,PR,south,,jobosBay,2016,3103,17.94346,-66.07121,17.94346,-66.07121,,PTRF,excavator,,,0.5,0.151856435,28.24858757,8.579459605
atlantic,PR,south,,jobosBay,2016,3103,17.94346,-66.07121,17.94346,-66.07121,,PTRF,scraper,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3104,17.9469,-66.0881,17.9469,-66.0881,,PTRF,excavator,,,2,0.148929241,112.9943503,8.414081412
atlantic,PR,south,,jobosBay,2016,3104,17.9469,-66.0881,17.9469,-66.0881,,PTRF,scraper,,,1,0.02707215,56.49717514,1.5295
atlantic,PR,south,,laParguera,2016,3105,17.93189,-67.10159,17.93189,-67.10159,,PTRF,excavator,,,2,0.160914708,112.9943503,9.091226441
atlantic,PR,south,,laParguera,2016,3105,17.93189,-67.10159,17.93189,-67.10159,,PTRF,scraper,,,7.5,0.227795314,423.7288136,12.86979175
atlantic,PR,south,,laParguera,2016,3106,17.939,-67.0471,17.939,-67.0471,,SCR,excavator,,,0,0,0,0
atlantic,PR,south,,laParguera,2016,3106,17.939,-67.0471,17.939,-67.0471,,SCR,scraper,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3114,17.9366,-66.0189,17.9366,-66.0189,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3114,17.9366,-66.0189,17.9366,-66.0189,,PVMT,scraper,,,0.5,0.015118005,28.24858757,0.854124576
atlantic,PR,south,,jobosBay,2016,3193,17.8852,-66.284,17.8852,-66.284,,SCR,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2016,3193,17.8852,-66.284,17.8852,-66.284,,SCR,scraper,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6038,17.9082416,-66.9966463,17.9082416,-66.9966463,,AGRF,excavator,,,1,0.718164644,56.49717514,40.57427367
atlantic,PR,south,,laParguera,2019,6038,17.9082416,-66.9966463,17.9082416,-66.9966463,,AGRF,scraper,,,10.5,0.965552094,593.220339,54.55096576
atlantic,PR,south,,laParguera,2019,6044,17.9165737,-66.9724882,17.9165737,-66.9724882,,AGRF,excavator,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6044,17.9165737,-66.9724882,17.9165737,-66.9724882,,AGRF,scraper,,,2.5,0.238800575,141.2429379,13.49155791
atlantic,PR,south,,jobosBay,2021,6045,17.88837,-66.24729,17.88837,-66.24729,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2021,6045,17.88837,-66.24729,17.88837,-66.24729,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6050,17.9219077,-67.0078175,17.9219077,-67.0078175,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6050,17.9219077,-67.0078175,17.9219077,-67.0078175,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,laParguera,2021,6056,17.90331,-67.00045,17.90331,-67.00045,,AGRF,excavator,,,0.5,0.258674306,28.24858757,14.61436757
atlantic,PR,south,,laParguera,2021,6056,17.90331,-67.00045,17.90331,-67.00045,,AGRF,scraper,,,24,1.843661465,1355.932203,104.1616647
atlantic,PR,south,,laParguera,2019,6058,17.9288979,-67.1200519,17.9288979,-67.1200519,,AGRF,excavator,,,4.5,0.156243283,254.2372881,8.827304124
atlantic,PR,south,,laParguera,2019,6058,17.9288979,-67.1200519,17.9288979,-67.1200519,,AGRF,scraper,,,5,0.192486266,282.4858757,10.87493028
atlantic,PR,south,,laParguera,2019,6062,17.9303353,-67.0369808,17.9303353,-67.0369808,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6062,17.9303353,-67.0369808,17.9303353,-67.0369808,,PVMT,scraper,,,0,0,0,0
atlantic,PR,south,,jobosBay,2021,6083,17.91282,-66.24285,17.91282,-66.24285,,AGRF,excavator,,,8.5,1.782867672,480.2259887,100.7269871
atlantic,PR,south,,jobosBay,2021,6083,17.91282,-66.24285,17.91282,-66.24285,,AGRF,scraper,,,1.5,0.002170139,84.74576271,0.122606723
atlantic,PR,south,,laParguera,2019,6085,17.9403658,-67.0916143,17.9403658,-67.0916143,,SCR,excavator,,,0,0,0,0
atlantic,PR,south,,laParguera,2019,6085,17.9403658,-67.0916143,17.9403658,-67.0916143,,SCR,scraper,,,3,0.00055202,169.4915254,0.031187571
atlantic,PR,south,,laParguera,2021,6086,17.92542,-67.0909,17.92542,-67.0909,,AGRF,excavator,,,8,0.795839247,451.9774011,44.96266932
atlantic,PR,south,,laParguera,2021,6086,17.92542,-67.0909,17.92542,-67.0909,,AGRF,scraper,,,13.5,0.3391519,762.7118644,19.16112429
atlantic,PR,south,,laParguera,2021,6089,17.92716,-67.08344,17.92716,-67.08344,,AGRF,excavator,,,4.5,0.340622993,254.2372881,19.24423689
atlantic,PR,south,,laParguera,2021,6089,17.92716,-67.08344,17.92716,-67.08344,,AGRF,scraper,,,14.5,0.37382738,819.2090395,21.12019096
atlantic,PR,south,,jobosBay,2021,6097,17.92131,-66.12521,17.92131,-66.12521,,PVMT,excavator,,,0,0,0,0
atlantic,PR,south,,jobosBay,2021,6097,17.92131,-66.12521,17.92131,-66.12521,,PVMT,scraper,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6360,18.3440651,-67.2660386,18.3440651,-67.2660386,,SCR,excavator,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6360,18.3440651,-67.2660386,18.3440651,-67.2660386,,SCR,scraper,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6365,18.345446,-67.2688632,18.345446,-67.2688632,,AGRF,excavator,,,1.5,0.698637397,84.74576271,39.47103938
atlantic,PR,west,,rincon,2019,6365,18.345446,-67.2688632,18.345446,-67.2688632,,AGRF,scraper,,,1,0.05271945,56.49717514,2.9785
atlantic,PR,west,,rincon,2019,6370,18.3463537,-67.2693272,18.3463537,-67.2693272,,AGRF,excavator,,,2,0.179376515,112.9943503,10.13426638
atlantic,PR,west,,rincon,2019,6370,18.3463537,-67.2693272,18.3463537,-67.2693272,,AGRF,scraper,,,4,0.124146458,225.9887006,7.013924181
atlantic,PR,west,,rincon,2019,6371,18.3463279,-67.2664891,18.3463279,-67.2664891,,AGRF,excavator,,,0.5,0.058162673,28.24858757,3.286026723
atlantic,PR,west,,rincon,2019,6371,18.3463279,-67.2664891,18.3463279,-67.2664891,,AGRF,scraper,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6375,18.3468183,-67.2707418,18.3468183,-67.2707418,,AGRF,excavator,,,1.5,0.303263668,84.74576271,17.13354056
atlantic,PR,west,,rincon,2019,6375,18.3468183,-67.2707418,18.3468183,-67.2707418,,AGRF,scraper,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6377,18.3477346,-67.2721519,18.3477346,-67.2721519,,AGRF,excavator,,,0,0,0,0
atlantic,PR,west,,rincon,2021,6377,18.34498,-67.26604,18.34498,-67.26604,,PTRF,excavator,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6377,18.3477346,-67.2721519,18.3477346,-67.2721519,,AGRF,scraper,,,6,0.581530075,338.9830508,32.8548065
atlantic,PR,west,,rincon,2021,6377,18.34498,-67.26604,18.34498,-67.26604,,PTRF,scraper,,,4,0.493766114,225.9887006,27.89639062
atlantic,PR,west,,rincon,2019,6378,18.3477174,-67.2702598,18.3477174,-67.2702598,,SCR,excavator,,,0,0,0,0
atlantic,PR,west,,rincon,2019,6378,18.3477174,-67.2702598,18.3477174,-67.2702598,,SCR,scraper,,,1,0.23251605,56.49717514,13.1365
atlantic,PR,west,,rincon,2019,6379,18.3477131,-67.2697867,18.3477131,-67.2697867,,SCR,excavator,,,0.5,0.001378676,28.24858757,0.077891299
atlantic,PR,west,,rincon,2019,6379,18.3477131,-67.2697867,18.3477131,-67.2697867,,SCR,scraper,,,0,0,0,0
