basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,habitatFishSurvey,excavatorDensity,excavatorBiomass,excavatorBioerosion,scraperDensity,scraperBiomass,scraperBioerosion,totalDensity,totalBiomass,totalBioerosion
pacific,MARIAN,PAG,Pagan,OCC-PAG-009,2022,39864,18.056737,145.70701,18.0456409,145.706226,AGR,226.3536968,180.945568,9.030057054,113.1768484,55.39327109,0.124385016,339.5305453,236.3388391,9.15444207
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2014,6929,18.1208135,145.7556671,18.12013918,145.7546645,SAG,0,0,0,169.7652726,62.42143715,0.099812121,169.7652726,62.42143715,0.099812121
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2014,6942,18.11534607,145.7529909,18.12013918,145.7546645,AGR,56.58842421,68.0591267,0.109864071,254.6479089,37.05973198,0.114956909,311.2363332,105.1188587,0.22482098
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2014,6943,18.12349789,145.7571276,18.12013918,145.7546645,ROB,0,0,0,0,0,0,0,0,0
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2017,11140,18.129283,145.753865,18.12013918,145.7546645,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2017,11142,18.116489,145.757114,18.12013918,145.7546645,SAG,0,0,0,113.1768484,38.58767778,0.052157817,113.1768484,38.58767778,0.052157817
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2017,11143,18.12479,145.7534,18.12013918,145.7546645,PAV,0,0,0,339.5305452,180.0930123,0.40802832,339.5305452,180.0930123,0.40802832
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2017,11145,18.118452,145.753773,18.12013918,145.7546645,AGR,792.2379389,488.3963898,20.99297593,396.1189695,111.9386901,0.296191906,1188.356908,600.3350799,21.28916784
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2022,39842,18.114295,145.752509,18.12013918,145.7546645,AGR,282.942121,245.6110411,12.35919374,311.2363331,235.405087,0.490323666,594.1784541,481.0161281,12.84951741
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2022,39843,18.122403,145.757499,18.12013918,145.7546645,ROB,0,0,0,0,0,0,0,0,0
pacific,MARIAN,PAG,Pagan,OCC-PAG-013,2022,39844,18.128556,145.753092,18.12013918,145.7546645,PAV,56.58842421,147.3547881,0.205613396,226.3536968,149.6254846,0.290867958,282.942121,296.9802727,0.496481354
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6815,15.28295497,145.8027198,15.29061788,145.8094132,PAV,0,0,0,169.7652726,36.28240214,0.064426647,169.7652726,36.28240214,0.064426647
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6816,15.27518922,145.8297087,15.29061788,145.8094132,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6817,15.28644679,145.8200421,15.29061788,145.8094132,SAG,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6852,15.28129066,145.8006952,15.29061788,145.8094132,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6853,15.27665438,145.8273128,15.29061788,145.8094132,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6864,15.2756939,145.7935438,15.29061788,145.8094132,PAV,0,0,0,226.3536968,134.6436468,0.252508557,226.3536968,134.6436468,0.252508557
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2014,6865,15.28706035,145.8158703,15.29061788,145.8094132,ROB,0,0,0,396.1189694,47.4456007,0.183045805,396.1189694,47.4456007,0.183045805
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2017,10783,15.279149,145.79912,15.29061788,145.8094132,PAV,0,0,0,56.58842421,4.020460926,0.015148305,56.58842421,4.020460926,0.015148305
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2017,10787,15.284082,145.824004,15.29061788,145.8094132,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2017,10788,15.287882,145.814087,15.29061788,145.8094132,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-002,2017,10790,15.274841,145.792591,15.29061788,145.8094132,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6813,15.25500384,145.8120341,15.25866095,145.8156865,RRB,0,0,0,56.58842421,7.341854298,0.031921986,56.58842421,7.341854298,0.031921986
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6814,15.26122497,145.8288851,15.25866095,145.8156865,SAG,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6849,15.26883633,145.8319069,15.25866095,145.8156865,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6854,15.25957558,145.8176694,15.25866095,145.8156865,SAG,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6866,15.25671409,145.8146288,15.25866095,145.8156865,AGR,0,0,0,56.58842421,17.2499405,0.074274545,56.58842421,17.2499405,0.074274545
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6867,15.24793924,145.8100267,15.25866095,145.8156865,AGR,0,0,0,254.6479089,22.24989573,0.030434603,254.6479089,22.24989573,0.030434603
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2014,6868,15.23508945,145.8029245,15.25866095,145.8156865,PAV,0,0,0,452.7073936,160.6771465,0.342762509,452.7073936,160.6771465,0.342762509
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2017,10839,15.258623,145.821939,15.25866095,145.8156865,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2017,10845,15.244006,145.809076,15.25866095,145.8156865,AGR,0,0,0,113.1768484,30.0866099,0.037659813,113.1768484,30.0866099,0.037659813
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2022,39560,15.244746,145.809268,15.25866095,145.8156865,ROB,339.5305452,299.8657297,11.35685042,594.1784542,218.8906561,0.43898626,933.7089994,518.7563857,11.79583668
pacific,MARIAN,SAI,Saipan,OCC-SAI-005,2022,39561,15.233967,145.80287,15.25866095,145.8156865,PAV,169.7652726,190.6810867,9.824347014,226.3536968,244.7217803,0.415085705,396.1189695,435.402867,10.23943272
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2014,6785,15.1039658,145.7268617,15.09785095,145.7433723,AGR,0,0,0,254.6479089,43.21867649,0.117523805,254.6479089,43.21867649,0.117523805
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2014,6786,15.10417409,145.7333183,15.09785095,145.7433723,AGR,0,0,0,169.7652726,26.17971524,0.10565315,169.7652726,26.17971524,0.10565315
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2014,6791,15.09768264,145.7428457,15.09785095,145.7433723,AGR,0,0,0,226.3536968,24.61542946,0.104414688,226.3536968,24.61542946,0.104414688
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2014,6792,15.10564839,145.724804,15.09785095,145.7433723,AGR,0,0,0,113.1768484,24.63189084,0.099209648,113.1768484,24.63189084,0.099209648
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2017,11177,15.104186,145.731804,15.09785095,145.7433723,AGR,0,0,0,311.2363331,18.57786312,0.052577879,311.2363331,18.57786312,0.052577879
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2022,38287,15.102978,145.728435,15.09785095,145.7433723,AGR,0,0,0,56.58842421,6.195792236,0.026766833,56.58842421,6.195792236,0.026766833
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2022,38288,15.097198,145.744893,15.09785095,145.7433723,AGR,0,0,0,169.7652726,14.93664061,0.072089858,169.7652726,14.93664061,0.072089858
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2022,38289,15.095998,145.743657,15.09785095,145.7433723,AGR,0,0,0,56.58842421,8.797486745,0.038183268,56.58842421,8.797486745,0.038183268
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2022,39146,15.093753,145.751169,15.09785095,145.7433723,PAV,0,0,0,339.5305452,131.8854409,0.168396016,339.5305452,131.8854409,0.168396016
pacific,MARIAN,SAI,Saipan,OCC-SAI-009,2022,39147,15.104809,145.709607,15.09785095,145.7433723,AGR,0,0,0,169.7652726,7.302644809,0.009094226,169.7652726,7.302644809,0.009094226
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2014,6833,15.17092246,145.693476,15.15644758,145.689702,AGR,0,0,0,56.58842421,2.793545149,0.011528202,56.58842421,2.793545149,0.011528202
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2014,6834,15.14310158,145.6807206,15.15644758,145.689702,AGR,0,0,0,56.58842421,6.195792236,0.026766833,56.58842421,6.195792236,0.026766833
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2014,6835,15.15487312,145.6852728,15.15644758,145.689702,AGR,0,0,0,254.6479089,16.07259393,0.063605777,254.6479089,16.07259393,0.063605777
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2014,6838,15.16202414,145.6931727,15.15644758,145.689702,AGR,0,0,0,452.7073937,11.95087795,0.045112591,452.7073937,11.95087795,0.045112591
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2017,10801,15.151969,145.686615,15.15644758,145.689702,SCR,0,0,0,424.4131816,10.93000236,0.041540041,424.4131816,10.93000236,0.041540041
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2017,10802,15.150637,145.694676,15.15644758,145.689702,AGR,0,0,0,622.4726663,14.88140696,0.042729825,622.4726663,14.88140696,0.042729825
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2017,10811,15.163378,145.693832,15.15644758,145.689702,AGR,0,0,0,707.3553026,42.20954882,0.14705172,707.3553026,42.20954882,0.14705172
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2017,11180,15.170245,145.695356,15.15644758,145.689702,AGR,0,0,0,763.9437269,48.83075899,0.10063146,763.9437269,48.83075899,0.10063146
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2022,38308,15.165933,145.69254,15.15644758,145.689702,AGR,0,0,0,226.3536968,19.8271666,0.046543443,226.3536968,19.8271666,0.046543443
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2022,38309,15.148115,145.694093,15.15644758,145.689702,RRB,0,0,0,452.7073937,12.24857032,0.002096432,452.7073937,12.24857032,0.002096432
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2022,39148,15.141153,145.684255,15.15644758,145.689702,AGR,0,0,0,282.942121,18.19155581,0.058904965,282.942121,18.19155581,0.058904965
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2022,39545,15.144991,145.693165,15.15644758,145.689702,AGR,0,0,0,679.0610905,56.81848269,0.213044007,679.0610905,56.81848269,0.213044007
pacific,MARIAN,SAI,Saipan,OCC-SAI-012,2022,39546,15.169006,145.69491,15.15644758,145.689702,AGR,0,0,0,848.8263631,49.63689405,0.193755049,848.8263631,49.63689405,0.193755049
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2014,6818,15.2698445,145.7851077,15.25719135,145.7667456,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2014,6851,15.25542906,145.7594811,15.25719135,145.7667456,RRB,0,0,0,56.58842421,21.87797246,0.091187272,56.58842421,21.87797246,0.091187272
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2014,6863,15.25660101,145.7355076,15.25719135,145.7667456,AGR,0,0,0,113.1768484,15.50720647,0.067270672,113.1768484,15.50720647,0.067270672
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2017,10784,15.261174,145.775238,15.25719135,145.7667456,AGR,0,0,0,84.88263632,7.056985042,0.030439988,84.88263632,7.056985042,0.030439988
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2017,10785,15.253637,145.759076,15.25719135,145.7667456,AGR,0,0,0,113.1768484,10.76583126,0.036368828,113.1768484,10.76583126,0.036368828
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2017,10786,15.255774,145.747397,15.25719135,145.7667456,SCR,0,0,0,282.942121,32.10351418,0.033513044,282.942121,32.10351418,0.033513044
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2017,10789,15.263476,145.778251,15.25719135,145.7667456,AGR,0,0,0,424.4131815,72.52084187,0.215337374,424.4131815,72.52084187,0.215337374
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2022,38320,15.256412,145.739327,15.25719135,145.7667456,PAV,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2022,38362,15.255716,145.730897,15.25719135,145.7667456,AGR,0,0,0,0,0,0,0,0,0
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2022,38363,15.253424,145.758243,15.25719135,145.7667456,AGR,0,0,0,169.7652726,16.69647653,0.071775587,169.7652726,16.69647653,0.071775587
pacific,MARIAN,SAI,Saipan,OCC-SAI-016,2022,38364,15.256318,145.765165,15.25719135,145.7667456,AGR,0,0,0,226.3536968,25.72723271,0.109360474,226.3536968,25.72723271,0.109360474
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2019,12994,20.24141,-155.764613,20.26828,-155.8604,ROB,56.58842421,57.78374283,0.093818909,84.88263632,55.23563092,0.125498111,141.4710605,113.0193738,0.21931702
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2019,12995,20.246613,-155.777357,20.26828,-155.8604,SAG,0,0,0,113.1768484,19.86443842,0.021726126,113.1768484,19.86443842,0.021726126
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2019,13003,20.252542,-155.800695,20.26828,-155.8604,ROB,0,0,0,226.3536968,20.83009762,0.018636396,226.3536968,20.83009762,0.018636396
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2019,13004,20.260587,-155.821472,20.26828,-155.8604,ROB,0,0,0,113.1768484,34.15796518,0.044527556,113.1768484,34.15796518,0.044527556
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5924,20.24326519,-155.7588726,20.26828,-155.8604,ROB,113.1768484,396.3547856,0.502702578,226.3536968,194.4616875,0.314434678,339.5305452,590.8164731,0.817137257
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5925,20.24433305,-155.7739823,20.26828,-155.8604,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5926,20.24934433,-155.7970292,20.26828,-155.8604,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5927,20.26168551,-155.8246959,20.26828,-155.8604,ROB,0,0,0,169.7652726,62.67294099,0.101812256,169.7652726,62.67294099,0.101812256
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5928,20.27029943,-155.8421885,20.26828,-155.8604,PAV,339.5305453,890.3881176,3.396661381,0,0,0,339.5305453,890.3881176,3.396661381
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5931,20.25059533,-155.7924614,20.26828,-155.8604,ROB,0,0,0,226.3536968,141.1857075,0.219926986,226.3536968,141.1857075,0.219926986
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5932,20.25749448,-155.8038442,20.26828,-155.8604,ROB,113.1768484,115.5674857,0.187637819,0,0,0,113.1768484,115.5674857,0.187637819
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5933,20.26759828,-155.8473238,20.26828,-155.8604,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-002,2013-15,5934,20.24361681,-155.8899036,20.26828,-155.8604,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2016,9841,19.094083,-155.536128,19.06075,-155.55231,AGR,0,0,0,113.1768484,66.9227021,0.252761648,113.1768484,66.9227021,0.252761648
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2016,9842,19.065545,-155.551831,19.06075,-155.55231,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2016,9843,19.028007,-155.564814,19.06075,-155.55231,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2016,9848,19.079331,-155.554422,19.06075,-155.55231,ROB,56.58842421,92.19766819,0.143915132,84.88263632,65.5826519,0.087309872,141.4710605,157.7803201,0.231225004
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2016,9849,19.031586,-155.56104,19.06075,-155.55231,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2013-15,5990,19.08245567,-155.5452286,19.06075,-155.55231,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2013-15,5991,19.04885941,-155.5520371,19.06075,-155.55231,AGR,0,0,0,113.1768484,34.15796518,0.044527556,113.1768484,34.15796518,0.044527556
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2013-15,5992,19.03911771,-155.5566665,19.06075,-155.55231,ROB,0,0,0,84.88263631,26.14738856,0.010567249,84.88263631,26.14738856,0.010567249
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2013-15,5998,19.08267595,-155.5481138,19.06075,-155.55231,SCR,0,0,0,113.1768484,80.97600442,0.128671148,113.1768484,80.97600442,0.128671148
pacific,MHI,HAW,Hawaii,OCC-HAW-008,2013-15,5999,19.02496713,-155.5691274,19.06075,-155.55231,ROB,0,0,0,113.1768484,48.585964,0.06995081,113.1768484,48.585964,0.06995081
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2016,9895,19.277203,-155.892118,19.24432,-155.90024,ROB,0,0,0,481.0016057,130.1395911,0.308262041,481.0016057,130.1395911,0.308262041
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2016,9903,19.253842,-155.900541,19.24432,-155.90024,AGR,0,0,0,254.6479089,57.26362034,0.111178113,254.6479089,57.26362034,0.111178113
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2016,9904,19.227075,-155.902417,19.24432,-155.90024,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2016,9905,19.207305,-155.903668,19.24432,-155.90024,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2019,12923,19.262566,-155.895701,19.24432,-155.90024,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2019,12931,19.242862,-155.899904,19.24432,-155.90024,AGR,0,0,0,113.1768484,11.61445292,0.049897271,113.1768484,11.61445292,0.049897271
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2019,13057,19.209742,-155.900209,19.24432,-155.90024,AGR,0,0,0,113.1768484,12.30095197,0.011497898,113.1768484,12.30095197,0.011497898
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7528,19.238813,-155.898787,19.24432,-155.90024,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7529,19.221516,-155.903135,19.24432,-155.90024,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7532,19.272309,-155.893603,19.24432,-155.90024,AGR,0,0,0,56.58842421,23.29703217,0.009850717,56.58842421,23.29703217,0.009850717
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7533,19.218277,-155.901028,19.24432,-155.90024,ROB,0,0,0,113.1768484,73.58813344,0.115598673,113.1768484,73.58813344,0.115598673
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7539,19.229177,-155.901983,19.24432,-155.90024,AGR,56.58842421,62.7789013,0.101793864,311.2363331,205.0277374,0.414079717,367.8247573,267.8066387,0.515873581
pacific,MHI,HAW,Hawaii,OCC-HAW-010,2013-15,7545,19.257267,-155.900001,19.24432,-155.90024,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2019,12994,20.24141,-155.764613,20.24913,-155.89095,ROB,56.58842421,57.78374283,0.093818909,84.88263632,55.23563092,0.125498111,141.4710605,113.0193738,0.21931702
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2019,12995,20.246613,-155.777357,20.24913,-155.89095,SAG,0,0,0,113.1768484,19.86443842,0.021726126,113.1768484,19.86443842,0.021726126
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2019,13003,20.252542,-155.800695,20.24913,-155.89095,ROB,0,0,0,226.3536968,20.83009762,0.018636396,226.3536968,20.83009762,0.018636396
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2019,13004,20.260587,-155.821472,20.24913,-155.89095,ROB,0,0,0,113.1768484,34.15796518,0.044527556,113.1768484,34.15796518,0.044527556
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5924,20.24326519,-155.7588726,20.24913,-155.89095,ROB,113.1768484,396.3547856,0.502702578,226.3536968,194.4616875,0.314434678,339.5305452,590.8164731,0.817137257
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5925,20.24433305,-155.7739823,20.24913,-155.89095,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5926,20.24934433,-155.7970292,20.24913,-155.89095,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5927,20.26168551,-155.8246959,20.24913,-155.89095,ROB,0,0,0,169.7652726,62.67294099,0.101812256,169.7652726,62.67294099,0.101812256
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5928,20.27029943,-155.8421885,20.24913,-155.89095,PAV,339.5305453,890.3881176,3.396661381,0,0,0,339.5305453,890.3881176,3.396661381
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5931,20.25059533,-155.7924614,20.24913,-155.89095,ROB,0,0,0,226.3536968,141.1857075,0.219926986,226.3536968,141.1857075,0.219926986
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5932,20.25749448,-155.8038442,20.24913,-155.89095,ROB,113.1768484,115.5674857,0.187637819,0,0,0,113.1768484,115.5674857,0.187637819
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5933,20.26759828,-155.8473238,20.24913,-155.89095,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-014,2013-15,5934,20.24361681,-155.8899036,20.24913,-155.89095,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2016,9871,19.450839,-154.846345,19.48642,-154.8176,ROB,113.1768484,171.387265,0.270432511,0,0,0,113.1768484,171.387265,0.270432511
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2016,9877,19.456547,-154.839091,19.48642,-154.8176,RRB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2016,9878,19.473039,-154.822906,19.48642,-154.8176,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2016,9879,19.496331,-154.811416,19.48642,-154.8176,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2019,12975,19.458164,-154.834713,19.48642,-154.8176,RRB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2019,12976,19.506029,-154.808004,19.48642,-154.8176,ROB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2013-15,5970,19.46009243,-154.8347954,19.48642,-154.8176,ROB,0,0,0,141.4710605,84.81364553,0.082247713,141.4710605,84.81364553,0.082247713
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2013-15,5971,19.44146164,-154.8574018,19.48642,-154.8176,RRB,0,0,0,0,0,0,0,0,0
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2013-15,5975,19.49032243,-154.8146333,19.48642,-154.8176,AGR,0,0,0,56.58842421,2.202602993,0.009033573,56.58842421,2.202602993,0.009033573
pacific,MHI,HAW,Hawaii,OCC-HAW-066,2013-15,5976,19.4433614,-154.8556298,19.48642,-154.8176,ROB,0,0,0,56.58842421,63.5708329,0.185873662,56.58842421,63.5708329,0.185873662
pacific,MHI,OAH,Oahu,OCC-OAH-002,2019,13272,21.592828,-158.139736,21.53412,-158.23441,PAV,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2019,13273,21.58505,-158.158875,21.53412,-158.23441,PSC,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2019,13277,21.590902,-158.175852,21.53412,-158.23441,RRB,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6187,21.58317234,-158.1621239,21.53412,-158.23441,AGR,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6191,21.59094949,-158.1215031,21.53412,-158.23441,PAV,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6192,21.59450753,-158.1494167,21.53412,-158.23441,AGR,0,0,0,113.1768484,4.078145363,7.19E-04,113.1768484,4.078145363,7.19E-04
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6193,21.59315201,-158.1579677,21.53412,-158.23441,AGR,0,0,0,226.3536968,20.65953582,0.004791385,226.3536968,20.65953582,0.004791385
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6194,21.59008171,-158.1909914,21.53412,-158.23441,SAG,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,6195,21.58681545,-158.1765855,21.53412,-158.23441,PAV,0,0,0,0,0,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-002,2013-15,7840,21.590639,-158.175714,21.53412,-158.23441,PAV,0,0,0,169.7652726,0.455439818,1.12E-04,169.7652726,0.455439818,1.12E-04
pacific,MHI,OAH,Oahu,OCC-OAH-005,2016,10085,21.477866,-157.776844,21.47972,-157.78294,AGR,0,0,0,141.4710605,30.83255815,0.068815558,141.4710605,30.83255815,0.068815558
pacific,MHI,OAH,Oahu,OCC-OAH-005,2019,13334,21.487401,-157.782821,21.47972,-157.78294,AGR,0,0,0,113.1768484,4.69856081,8.57E-04,113.1768484,4.69856081,8.57E-04
pacific,MHI,OAH,Oahu,OCC-OAH-005,2019,13343,21.471604,-157.780418,21.47972,-157.78294,SAG,0,0,0,254.6479089,15.35591109,0.042641804,254.6479089,15.35591109,0.042641804
pacific,MHI,OAH,Oahu,OCC-OAH-005,2019,13432,21.473697,-157.787669,21.47972,-157.78294,SAG,0,0,0,56.58842421,4.272598619,0.017975285,56.58842421,4.272598619,0.017975285
pacific,MHI,OAH,Oahu,OCC-OAH-005,2019,13433,21.463604,-157.773609,21.47972,-157.78294,AGR,0,0,0,56.58842421,4.276110659,9.14E-04,56.58842421,4.276110659,9.14E-04
pacific,MHI,OAH,Oahu,OCC-OAH-005,2013-15,6429,21.4748686,-157.7833199,21.47972,-157.78294,AGR,0,0,0,84.88263632,45.66465869,0.108596597,84.88263632,45.66465869,0.108596597
pacific,MHI,OAH,Oahu,OCC-OAH-005,2013-15,6430,21.47225076,-157.7898415,21.47972,-157.78294,PSC,0,0,0,0,0,0,0,0,0
